ID,PTM_count,Phosphorylation_MSD,Glycosylation_MSD,Ubiquitination_MSD,SUMOylation_MSD,Acetyllysine_MSD,Palmitoylation_MSD,Hydroxylation_MSD,Methylation_MSD,Pyrrolidone_carboxylic_acid_MSD
Q8IWN6,3,1,1,0,0,0,0,0,1,0
P0CG43,12,1,1,0,0,0,0,0,1,0
B1ANY3,2,0,1,0,1,0,0,0,0,0
A1KXE4,12,1,1,0,0,0,0,1,1,0
A0A1B0GTK4,2,1,0,0,0,0,0,0,0,1
Q9C0D9,8,1,1,0,0,0,0,0,0,0
P12319,8,0,1,0,0,0,0,0,0,1
P22607,27,1,1,0,0,0,0,1,0,0
A6NHQ2,17,1,1,0,1,1,0,0,1,0
P22455,13,1,1,0,0,0,0,0,0,1
Q02985,5,0,1,0,0,0,0,0,0,1
O76093,3,1,1,0,0,0,0,0,0,0
Q9NYQ8,78,1,1,0,1,0,1,0,1,1
Q12805,4,0,1,0,0,0,0,0,1,1
O95876,10,1,1,0,0,1,1,0,0,1
Q2WGN9,21,1,1,0,0,0,0,1,1,0
Q9BZ67,12,1,1,0,0,0,0,1,1,1
Q9YNA8,9,1,1,0,0,1,0,0,1,0
Q92908,41,1,1,0,0,0,1,1,1,0
P11310,9,0,0,0,0,1,1,0,0,0
Q6P4H8,3,1,1,0,1,0,0,0,0,0
P53396,21,1,1,1,1,1,0,0,1,0
Q9NPJ3,6,1,1,0,0,1,0,0,0,0
Q96GX2,2,1,0,0,0,0,0,0,0,0
Q9ULC5,6,1,1,0,1,1,0,0,0,0
O95996,97,1,1,0,0,0,0,1,1,1
Q15389,8,1,1,0,1,0,0,0,0,1
Q8IV38,7,1,0,0,0,0,0,0,0,1
P27540,24,1,1,0,1,0,0,0,1,0
Q13510,8,1,1,0,0,0,0,0,0,1
P54709,5,1,1,0,1,0,0,0,0,0
P42127,11,1,1,0,0,0,1,1,0,0
P07307,7,1,1,0,0,0,1,0,0,1
Q8IWQ3,35,1,0,0,1,0,0,0,1,0
Q12983,13,1,1,0,0,0,0,1,1,0
O60513,4,1,1,0,0,0,0,0,0,0
Q9NY97,6,0,1,0,0,0,0,0,0,1
Q9HAW0,12,1,1,0,0,0,1,0,0,0
Q8WZ19,5,1,1,0,0,0,0,0,0,0
Q9P281,74,1,1,0,1,1,0,1,1,1
Q9Y276,2,1,0,0,0,1,0,0,0,0
O75808,22,1,1,0,0,0,1,1,1,0
Q96LW7,1,1,0,0,0,0,0,0,0,0
Q9BWT7,18,1,1,0,0,0,0,1,0,1
P0C6P0,3,0,0,0,0,1,1,0,0,0
Q9BXJ1,6,1,1,0,1,1,0,1,1,0
Q7Z7H3,2,1,0,0,0,0,0,0,0,0
Q9UBR2,5,1,1,0,0,0,0,0,1,0
Q5VU69,2,1,0,0,0,1,0,0,0,0
Q8IVY1,9,1,1,0,0,0,1,0,1,0
Q8NCU7,18,1,0,0,0,0,1,0,1,0
Q53TS8,19,1,1,0,0,0,0,0,0,0
H3BNL1,3,0,1,0,0,0,0,0,0,1
P83916,4,1,0,0,1,0,0,0,0,0
Q5VU57,6,1,1,0,0,0,0,0,0,0
P48052,1,1,0,0,0,0,0,0,0,0
Q96IY4,6,1,1,0,0,0,0,0,0,0
Q96MR6,17,1,1,0,1,1,0,0,0,1
Q96JM3,58,1,1,0,0,0,0,0,0,0
Q86Y33,10,1,1,0,0,0,0,0,0,0
P51679,4,1,1,0,0,0,0,0,0,1
O95319,9,1,1,0,0,0,1,0,0,1
P20138,13,1,1,0,0,0,0,0,0,0
Q9BRJ6,4,1,0,0,1,0,0,0,0,0
Q8NAV2,13,1,1,0,1,1,0,0,1,0
P19835,27,1,1,0,0,0,1,0,0,0
Q9Y375,6,1,1,0,1,1,0,0,1,0
P20963,8,1,0,0,0,0,0,0,0,1
Q8IW35,15,1,1,0,1,0,0,0,0,0
Q5M9N0,30,1,1,0,1,0,0,0,0,0
Q9BWT1,18,1,1,0,1,0,0,1,1,0
Q9Y3D0,2,1,0,0,0,0,0,0,0,0
Q5JTZ5,8,1,0,0,0,0,1,0,0,0
Q96S94,15,1,1,0,1,0,0,1,1,0
Q9NSP4,1,1,0,0,0,0,0,0,0,0
Q9HBB8,27,1,1,0,0,0,0,1,1,1
O94779,29,1,1,1,1,1,0,0,1,0
P51677,3,1,0,0,0,0,0,0,0,0
P02452,160,1,1,0,1,0,0,1,1,1
P20248,3,0,1,0,0,0,0,0,1,1
Q7Z7A1,43,1,1,0,1,1,0,1,1,1
Q8NCF0,5,1,1,0,0,0,0,1,0,0
Q9Y6Y1,38,1,1,0,1,1,0,0,0,0
Q96S95,1,1,0,0,0,0,0,0,0,0
A5YKK6,33,1,1,0,1,0,1,1,0,1
Q96KN2,5,1,1,0,0,0,0,0,0,0
Q9Y271,7,1,1,0,0,0,0,0,0,1
Q7Z7G2,2,1,0,0,0,0,0,0,0,0
P02741,2,0,0,0,1,0,0,0,0,1
P19784,6,1,1,0,1,1,0,0,0,0
Q9H799,49,1,1,0,1,0,0,0,0,1
Q49AN0,17,1,1,1,0,0,0,1,0,0
P0DMV1,5,1,1,0,0,0,1,0,0,0
Q8TF08,1,1,0,0,0,0,0,0,0,0
Q6PD62,41,1,1,0,1,0,0,0,1,0
Q8IZN7,3,0,0,0,0,0,1,1,0,0
Q8N7U9,7,1,1,0,0,0,1,0,0,0
P33240,13,1,1,0,0,0,0,1,1,0
P01040,2,1,1,0,0,0,0,0,0,0
Q9NWM3,19,1,1,0,0,0,0,1,1,1
Q13616,5,1,0,0,0,0,0,0,1,0
Q8TEH3,29,1,1,0,1,0,0,0,0,1
Q14203,22,1,1,0,1,0,0,0,1,1
Q5VW00,5,1,1,0,0,0,0,0,1,1
O43237,22,1,1,0,1,0,0,1,1,0
O75618,10,1,1,0,0,0,0,0,1,0
A0PJE2,3,1,0,0,0,1,0,0,0,1
Q30KQ8,3,0,1,0,1,0,1,0,0,0
Q7Z7B7,1,0,1,0,0,0,0,0,0,0
P11532,67,1,1,0,1,0,1,0,0,1
Q9NVP1,13,1,1,0,1,0,0,0,1,1
O75937,9,1,1,0,1,0,0,0,0,1
Q9UF47,14,1,0,0,0,1,1,1,0,0
Q15700,30,1,1,0,1,0,1,0,0,0
O43323,8,1,1,0,1,0,0,0,1,1
Q7Z5J1,4,1,0,0,0,0,0,0,1,0
Q8NBQ5,1,0,0,0,1,0,0,0,0,0
Q96JB1,42,1,1,0,1,0,1,0,1,1
Q15375,16,1,1,0,1,0,1,0,1,0
O75356,4,1,1,0,0,0,0,0,0,0
O75821,5,1,1,0,0,0,0,0,0,0
Q969X5,1,0,1,0,0,0,0,0,0,0
Q01362,9,1,1,0,1,0,0,0,1,0
O95466,46,1,1,0,1,0,0,1,0,1
Q8N0W7,2,1,0,0,0,0,1,0,0,0
Q96P31,17,1,1,0,0,0,0,0,0,1
Q96LA6,10,1,1,0,0,0,0,0,0,0
Q14318,16,0,1,1,0,0,1,0,1,0
P55075,3,1,1,0,0,0,0,0,0,1
Q14315,49,1,1,1,1,1,0,0,1,1
Q9UKC9,9,1,1,0,0,0,1,0,0,0
P05230,1,0,1,0,0,0,0,0,0,0
O43320,4,1,1,0,0,0,0,0,0,0
P80404,11,1,1,0,1,1,0,0,1,0
Q8NAA4,8,1,1,0,0,1,0,0,0,0
Q8IUA7,26,1,1,0,1,1,1,0,0,1
Q8WWZ4,16,1,1,0,1,0,0,0,0,1
Q8TDX5,1,1,0,0,0,0,0,0,0,0
Q9H0P0,3,1,0,0,1,0,0,0,0,1
P47895,13,1,1,0,1,1,0,0,0,0
P37023,12,1,1,0,0,0,0,0,0,1
P61204,2,0,1,1,0,0,0,0,0,0
Q9UKA4,56,1,1,0,1,0,0,0,0,1
Q9HCK5,10,1,1,0,1,1,0,1,0,0
Q7Z6V5,2,0,1,0,0,0,0,0,0,0
Q8TED9,17,1,1,0,0,0,0,0,0,0
Q5VUY2,5,1,1,0,0,0,0,0,0,0
O60266,9,1,1,0,0,0,0,0,0,0
Q9UKQ2,10,1,1,0,0,1,0,0,0,1
Q9Y4W6,19,1,1,1,1,1,1,0,1,0
P33121,11,1,1,0,0,1,0,0,0,1
A6QL64,65,1,1,0,1,0,0,0,1,0
Q9BZ19,9,1,1,0,1,0,0,0,1,0
Q8N8V4,14,1,1,0,1,0,0,0,0,0
P54802,10,1,1,0,0,1,0,0,0,0
Q400G9,4,1,0,0,0,1,1,0,0,0
Q9BPW4,2,1,0,0,0,0,0,0,0,0
P51693,21,1,1,0,0,0,0,1,1,0
P10275,31,1,0,1,1,1,0,1,0,1
Q8NDY3,2,1,1,0,0,0,0,0,0,0
Q6ZP65,7,1,1,0,1,0,1,0,0,0
Q8NDY6,10,1,0,0,0,0,0,1,1,0
A2IDD5,6,1,1,0,1,0,0,0,0,0
A1L170,17,1,1,0,0,0,0,0,0,0
Q6NZI2,13,1,1,0,0,0,0,0,0,0
Q8IYT3,11,1,1,0,1,0,1,0,0,0
Q8IVM0,4,1,0,0,0,0,0,0,0,0
Q8TBZ0,18,1,1,0,1,0,0,0,0,0
O95931,2,1,0,0,0,0,0,0,0,0
O75871,11,1,1,0,0,0,0,1,1,1
Q16739,1,0,1,0,0,0,0,0,0,0
Q8NAS9,5,1,0,0,0,0,0,1,0,0
O14757,10,1,0,1,1,0,0,0,0,0
Q7L3B6,7,1,1,0,0,0,0,0,0,1
Q8TD26,65,1,1,0,1,0,0,0,0,0
Q86XR8,11,1,1,0,0,0,0,0,1,0
A2RU37,6,1,1,0,0,0,0,0,1,1
Q96MH7,11,1,1,0,0,0,0,0,0,1
Q9Y4M8,6,1,0,0,0,0,0,0,1,0
O95684,23,1,1,0,1,0,0,0,1,0
P21854,9,1,1,0,1,0,1,0,0,0
Q8N1B3,1,0,1,0,0,0,0,0,0,0
Q96BT3,20,1,1,0,1,0,0,0,1,0
Q4KMG0,25,1,1,0,1,0,1,0,0,1
O75956,4,0,0,0,0,0,0,1,0,0
Q96F05,19,1,1,0,0,0,0,0,0,0
Q8NC01,4,0,1,0,1,0,0,0,0,1
Q96SZ6,8,1,1,0,1,0,1,0,1,0
P26992,7,1,1,0,1,0,0,0,0,1
P08684,6,1,1,0,1,0,0,0,0,0
A4D0V7,13,1,1,0,1,0,1,1,0,0
Q8NFW1,63,1,1,0,1,0,0,1,1,1
Q9BSJ5,14,1,1,0,0,0,1,0,0,0
Q9BR76,3,1,1,0,0,0,0,0,0,0
Q9HAK2,8,1,1,0,0,0,0,0,0,0
Q53TN4,6,1,1,0,0,0,0,0,1,1
P08034,6,1,1,0,0,0,0,0,0,0
P25025,6,1,1,0,0,0,0,0,0,0
Q9H4G1,2,0,1,0,0,0,0,0,0,0
Q13620,23,1,1,1,1,1,0,0,0,0
Q9H6A0,4,1,0,0,1,0,0,0,0,0
Q9H1M4,1,0,0,0,0,0,0,0,0,1
Q30KP8,1,0,1,0,0,0,0,0,0,0
Q6ICB0,1,1,0,0,0,0,0,0,0,0
Q9UJW3,2,1,0,0,1,0,0,0,0,0
Q9BUN8,3,1,0,0,0,0,0,0,1,1
Q155Q3,22,1,1,0,1,0,1,0,0,1
Q9P225,37,1,1,0,1,1,0,1,1,1
Q9H410,15,1,1,0,1,0,0,0,0,1
O14681,6,1,0,0,0,0,0,0,0,0
Q8TBF8,4,1,1,0,0,0,0,0,0,0
Q6P1L5,45,1,1,0,1,0,0,1,1,0
Q8TC76,15,1,1,0,1,0,0,0,0,1
Q9NWS6,7,1,1,0,0,0,0,0,0,0
Q6UWF9,5,1,0,0,1,0,0,0,0,0
Q5BKY9,15,1,0,0,0,0,0,0,1,1
P05160,5,1,1,0,0,0,0,0,0,1
Q9P2D6,31,1,1,0,1,0,0,1,0,0
Q96A26,2,1,0,0,1,0,0,0,0,0
A4D161,5,1,1,0,0,0,0,1,0,0
Q8TCP9,9,1,1,0,1,0,0,0,0,0
Q5U5X8,11,1,1,0,0,0,1,0,1,0
Q7Z4H9,3,1,0,0,0,0,1,0,0,0
Q5T6X4,4,1,0,0,0,0,0,0,1,0
A8MTA8,5,1,1,0,0,0,0,0,1,0
A2RU67,19,1,1,0,0,0,0,0,1,0
A0PJZ3,4,1,1,0,0,0,0,0,0,0
P55899,1,0,1,0,0,0,0,0,0,0
Q86WN1,12,1,1,0,1,0,0,1,0,1
Q8WW38,34,1,1,0,1,0,0,0,0,0
Q00688,4,1,0,0,0,1,0,0,0,1
Q9Y680,6,1,1,0,1,0,0,0,0,1
Q86XK2,12,1,1,0,1,0,0,0,1,0
Q6ZVX7,17,1,1,0,0,0,0,1,1,0
Q15822,11,1,1,0,1,0,1,0,0,0
Q8N6T3,18,1,0,0,0,1,0,0,1,0
P27216,2,1,0,0,0,1,0,0,0,0
Q14155,23,1,1,0,0,0,0,0,0,0
O95376,5,1,1,0,0,0,0,0,0,0
Q8IWT0,2,0,1,0,0,0,0,0,0,1
Q15041,4,0,1,0,1,0,0,0,0,1
Q9BZE9,12,1,1,0,1,0,0,0,1,1
Q9ULH1,34,1,1,0,1,1,0,1,0,0
Q9UBD9,1,0,1,0,0,0,0,0,0,0
Q9NTI2,18,1,1,0,1,1,0,1,1,1
Q5T4W7,11,1,1,0,0,0,1,1,1,0
P58397,38,1,1,0,1,1,1,1,1,1
Q9HBH7,3,1,0,0,0,0,0,0,1,0
Q13490,7,1,1,0,0,0,0,0,1,0
Q6QNY0,11,1,1,0,0,0,0,0,0,0
P34820,7,1,1,0,0,0,1,0,1,0
Q86UB2,23,1,1,0,1,0,0,0,0,0
P19099,4,1,0,0,1,0,0,0,1,0
A4D250,6,1,1,0,0,0,0,0,1,0
Q6ZW61,16,0,1,0,1,0,1,0,0,0
Q9H694,33,1,1,0,1,1,0,0,1,0
Q7Z7M8,10,1,1,0,1,0,1,0,0,1
O96024,5,1,1,0,0,0,0,0,1,1
Q9UPM9,2,1,0,0,0,0,0,0,0,0
O95816,5,1,1,0,0,0,0,0,1,1
Q07817,2,1,1,0,0,0,0,0,0,0
O95817,29,1,1,0,1,1,0,1,1,1
Q02641,25,1,1,1,0,0,0,0,1,0
A0A1B0GU71,2,1,1,0,0,0,0,0,0,0
P0DN25,2,0,1,0,0,0,0,0,0,0
Q9NX04,1,0,1,0,0,0,0,0,0,0
Q5T0J3,5,1,1,0,0,0,1,0,1,0
Q8TC20,15,1,1,0,1,0,0,0,1,0
Q96BQ5,1,0,1,0,0,0,0,0,0,0
Q5JPI3,10,1,1,0,1,0,0,0,0,0
Q567U6,7,1,1,0,0,0,0,0,0,0
Q8NFR7,4,1,0,0,1,0,1,0,0,0
Q92583,3,0,0,0,0,1,0,0,1,1
P35520,12,1,1,0,1,0,0,1,0,0
P13688,34,1,1,0,1,0,0,0,0,1
Q96MT7,30,1,1,0,1,0,0,0,0,0
P40198,8,1,1,0,1,0,0,0,1,1
Q13185,9,1,1,0,0,1,0,0,0,0
P0CG36,5,1,1,0,0,0,1,1,0,0
Q9NNX6,5,1,1,0,0,0,0,1,0,0
Q8WU49,4,1,1,0,0,0,0,0,1,0
P25063,3,0,1,0,0,0,0,0,0,0
Q9H5X1,2,1,0,0,0,0,0,0,0,1
Q6ZUL3,2,1,0,0,0,0,0,0,0,0
P0C843,2,1,0,0,0,1,0,0,0,0
P41597,6,1,1,0,0,0,1,0,1,1
Q71F23,10,1,0,0,0,0,0,0,0,0
Q96LK0,6,1,1,0,0,1,1,0,0,0
Q8IXR9,13,1,1,0,1,0,0,0,0,0
Q01955,93,1,1,0,1,0,1,1,1,0
Q9BPX3,13,1,1,0,1,0,1,0,0,1
Q16281,14,1,1,1,1,0,0,0,1,0
Q8WXI8,3,0,1,0,0,0,0,0,0,0
Q7Z624,6,1,1,0,1,0,0,0,1,0
Q96DZ5,21,1,1,0,1,0,1,0,0,1
Q7Z5Q1,18,1,1,0,0,0,0,1,0,0
Q8IUR6,14,1,1,0,1,0,0,0,0,0
Q14061,2,1,1,0,0,0,0,0,0,0
Q9P021,4,1,1,0,0,0,1,0,0,0
Q86W10,5,0,1,0,0,0,0,0,1,1
O75398,16,1,1,0,1,0,0,0,1,0
Q13117,5,1,1,0,0,0,0,0,1,0
O14576,19,1,1,0,1,0,0,0,0,0
Q6ZPD8,4,0,1,0,0,0,1,0,1,0
A8MXU0,2,1,1,0,0,0,0,0,0,0
Q13217,5,1,0,0,1,0,0,0,0,0
Q01459,4,0,1,0,0,0,0,0,0,0
P09622,17,1,1,0,0,1,1,0,0,1
Q96Q80,2,1,0,0,0,0,0,0,0,0
Q5KSL6,39,1,1,0,1,0,0,1,0,0
Q96N67,55,1,1,0,1,1,1,0,1,1
Q7Z5P4,2,0,0,0,1,0,0,0,0,1
P59020,6,1,1,0,0,0,1,0,0,0
Q15075,29,1,1,0,1,0,0,0,0,0
Q14156,11,1,1,0,1,0,1,1,0,0
P08246,5,0,1,0,0,0,0,0,1,0
P00533,42,1,1,1,0,0,1,1,1,0
Q03111,33,1,1,0,1,0,0,1,0,0
Q8N6I1,7,1,0,0,0,0,0,0,1,0
Q52LJ0,13,0,0,0,1,0,0,0,1,1
P19447,7,1,1,0,1,1,0,0,0,0
A1L162,8,1,0,0,1,0,0,0,0,0
Q8N5W8,4,0,0,0,0,0,1,1,0,0
Q14153,16,1,0,0,0,0,0,0,0,0
Q9UBU6,13,1,1,0,0,0,0,0,1,0
P57679,16,1,1,0,0,1,1,0,1,1
Q9H4H8,11,1,1,0,0,0,0,0,1,0
Q8IYI6,14,1,1,0,1,0,0,0,0,1
A6NMN3,7,1,1,0,0,0,1,0,0,1
P50502,11,1,1,0,0,1,0,1,1,0
Q16134,9,1,1,0,0,1,0,0,0,1
Q8NB25,19,1,1,0,0,0,0,0,0,1
Q6SJ93,12,1,1,0,1,0,0,0,0,0
Q9NZB2,30,1,1,0,1,0,0,0,1,1
Q9H5Z6,6,1,1,0,0,0,0,0,0,0
Q9Y6I3,19,1,1,0,0,0,0,1,1,0
Q8N9E0,9,1,1,0,0,0,0,0,1,0
Q9NPD3,2,1,0,0,0,0,0,0,0,0
Q5JX71,8,1,0,0,0,0,1,0,1,1
Q63HN1,14,1,1,0,0,0,0,0,0,0
Q96BN6,20,1,1,0,0,0,0,0,1,0
Q3B820,20,1,1,0,1,0,0,0,0,0
A6NJV1,3,1,1,0,0,0,0,0,0,0
P0DMU3,7,1,1,0,0,0,0,0,1,1
P42566,24,1,1,0,1,1,0,0,0,1
H3BQW9,8,1,1,0,0,0,0,1,0,0
Q16394,5,1,1,0,0,0,0,0,0,1
P0DPQ4,3,1,1,0,1,0,0,0,0,0
A0A494C0Y3,9,1,0,0,0,0,0,1,0,0
Q93063,8,1,1,0,0,0,1,0,1,1
Q9NZ08,10,1,1,0,1,0,1,0,0,1
Q9P278,32,1,1,0,0,1,1,0,1,1
Q6JQN1,14,1,1,0,1,0,1,0,1,0
Q13639,9,1,1,0,0,0,1,0,0,1
O60706,16,1,1,0,0,0,1,0,0,1
Q8N2K0,5,1,1,0,0,0,0,0,1,0
P26439,4,0,1,0,0,0,1,0,0,1
O94788,9,1,1,0,1,1,0,0,0,0
P00325,3,1,1,0,0,0,0,0,0,0
P12814,10,1,1,0,1,1,0,0,0,0
C9JRZ8,5,1,1,0,1,1,0,0,0,0
Q13155,2,0,1,0,0,0,0,0,0,0
Q92667,25,1,1,1,1,0,0,0,0,0
P55197,40,1,1,0,0,0,0,0,1,0
P06727,4,1,0,0,0,0,0,0,0,0
P51825,29,1,1,0,1,0,0,1,1,1
Q8IZP9,41,1,1,0,0,0,1,1,1,1
Q9UJX4,6,1,1,0,0,0,0,0,0,0
Q9UJX5,19,1,1,0,1,1,1,0,0,0
Q562R1,5,1,1,0,0,0,0,0,1,0
Q9H0R1,4,0,1,0,0,0,0,0,0,1
P0C6C1,27,1,1,0,1,0,0,0,0,1
Q9HCE6,28,1,1,0,1,0,0,0,1,1
Q6Q4G3,21,1,1,0,1,0,0,0,0,0
Q5TZF3,3,1,0,0,0,0,0,0,0,0
Q6AI12,5,1,1,0,1,0,0,0,0,0
O75106,10,1,1,0,0,0,0,0,0,1
Q9Y2T2,3,0,1,0,0,1,0,0,0,0
Q4LE39,52,1,1,0,1,0,0,0,1,0
Q5W041,19,1,1,0,1,0,0,0,0,0
Q5T2E6,8,1,1,0,0,0,0,0,1,1
Q86TY3,20,1,1,0,0,0,0,0,0,0
O60678,9,1,1,0,0,0,1,0,1,0
Q9UH62,13,1,1,0,1,0,0,0,1,0
Q6P1M9,10,1,1,0,1,0,0,0,0,0
Q8WXH4,2,1,0,0,0,0,1,0,0,0
Q6XD76,6,1,0,0,0,0,0,1,1,0
P13637,16,1,1,0,0,0,0,0,0,1
P05026,8,1,1,0,1,0,0,0,1,0
Q4VNC0,20,1,1,0,1,0,0,0,0,1
O15511,3,0,1,0,0,0,0,0,1,0
Q8N6G6,42,1,1,0,1,1,1,1,0,0
Q8TBG4,6,1,0,0,1,0,1,0,0,0
O14965,13,1,1,0,1,1,1,0,1,1
P27037,10,1,1,0,1,0,0,0,0,0
Q6RW13,5,1,0,0,0,0,1,0,0,1
Q8WV28,29,1,1,0,0,0,0,0,1,0
O60566,19,1,1,0,1,0,0,0,0,0
Q6NUI1,6,1,0,0,0,0,0,0,1,0
Q96FH0,8,1,1,0,0,0,0,1,0,0
P78543,2,1,0,0,0,0,0,0,0,0
Q10589,3,0,1,0,0,0,1,0,0,0
Q9H0C5,9,1,1,0,0,0,0,1,1,1
P59051,3,1,0,0,0,0,0,0,1,0
Q9NWV8,13,1,1,0,1,0,0,0,0,0
Q9HAY6,5,1,0,0,1,0,0,0,0,0
Q96G01,25,1,1,0,0,0,0,1,0,1
O95415,2,0,0,0,0,0,1,1,0,0
Q9UIF8,65,1,1,0,1,0,0,0,0,1
Q02338,7,0,1,0,0,1,0,0,0,0
Q15878,60,1,1,0,0,0,0,0,1,1
Q8WWF1,3,1,1,0,0,0,0,0,0,1
Q01518,21,1,1,0,0,1,0,1,1,0
Q6ZS94,13,1,0,0,0,0,1,1,1,0
P00915,3,1,1,0,0,0,0,0,0,0
Q5TG92,4,1,0,0,0,0,1,0,0,0
O43852,10,1,1,0,1,1,1,0,0,0
Q6P9F0,11,1,1,0,1,0,0,0,0,1
Q9BV29,1,1,0,0,0,0,0,0,0,0
Q9BWC9,4,1,0,0,0,0,0,0,1,0
Q9Y3X0,33,1,0,0,0,0,0,1,1,0
Q96EE4,7,1,1,0,1,0,0,0,0,0
P23435,4,0,1,0,1,0,0,0,0,1
O15444,3,1,1,0,0,0,0,0,0,1
Q9P2H0,28,1,1,0,1,0,0,1,0,1
Q5SQH8,9,1,1,0,0,0,0,0,1,0
Q5TEZ5,9,1,1,0,1,1,1,0,0,0
Q9H8X3,4,1,0,0,1,0,1,0,0,0
Q8NEM8,25,1,1,0,1,0,0,0,0,0
Q53EZ4,5,1,1,0,0,0,0,0,0,0
Q07108,6,1,1,0,1,0,0,0,0,1
Q99467,13,0,1,0,0,0,1,0,0,1
Q96MT8,14,1,1,0,1,0,0,0,0,0
A0A0U1RR11,7,1,1,0,0,0,0,0,1,1
Q16667,5,1,1,0,0,0,0,0,0,1
Q8NHQ1,5,1,0,0,1,0,0,0,0,0
O60583,13,1,1,0,1,0,0,0,1,0
Q96GE4,22,1,1,0,1,0,0,0,1,0
Q9Y2V0,4,1,1,0,0,0,0,0,0,1
Q495D7,2,1,0,0,0,0,1,0,0,0
Q32M92,6,1,0,0,0,0,1,0,1,0
Q6EIG7,3,1,1,0,0,0,0,0,0,0
Q9Y2B0,4,1,0,0,0,0,0,0,0,1
Q8N129,4,1,0,0,1,0,0,0,0,0
Q96RK1,4,0,0,0,0,0,0,1,1,0
Q9H3G5,6,1,1,0,0,0,0,0,1,0
Q6ZST2,4,0,1,0,0,0,0,1,1,1
Q9NZW4,28,1,1,0,0,0,0,0,0,0
Q6IAN0,3,1,1,0,0,0,0,0,0,0
Q6UWT2,7,1,0,0,0,0,1,0,0,0
P29317,18,1,1,0,1,0,0,0,0,1
Q6IA86,7,1,1,0,0,0,0,0,0,0
Q9HC35,32,1,1,0,1,1,0,0,0,0
P21860,40,1,1,1,1,0,0,1,1,1
A6ND36,23,1,1,0,0,0,1,0,1,0
Q5RHP9,56,1,1,0,1,1,0,0,0,0
A6NGS2,3,1,0,0,0,0,0,0,0,0
Q8IV48,4,1,0,0,1,0,0,0,0,0
Q9UI08,44,1,1,0,1,0,1,1,0,0
Q4KMX7,2,0,1,0,0,0,0,0,0,0
Q96PZ2,16,1,1,0,1,0,1,0,1,0
Q9NX05,17,1,1,0,1,0,0,0,1,0
Q15884,7,1,1,0,0,0,0,0,0,1
Q5JX69,7,1,1,0,0,0,1,0,0,1
P19235,15,1,1,1,1,0,0,0,0,1
Q96AQ9,3,1,0,0,0,0,1,0,0,0
Q4W5N1,4,1,0,0,1,0,1,0,1,0
Q8WWZ7,18,1,1,0,1,1,0,0,0,0
Q86UQ4,99,1,1,0,1,0,1,0,0,1
P28288,8,1,1,0,0,1,0,0,1,0
P30154,5,0,1,0,1,0,0,0,0,0
Q16671,15,1,1,0,0,0,0,1,1,1
Q6NTF7,2,1,1,0,0,0,0,0,0,0
Q99490,64,1,1,0,1,0,0,1,1,1
Q5VTM2,11,1,1,0,0,0,0,0,0,0
A6NIR3,14,1,1,0,0,0,1,0,0,0
Q9BXJ7,6,1,1,0,0,0,0,0,0,0
Q9BRR6,3,1,0,0,0,0,0,0,0,0
Q86UN6,2,0,1,0,0,0,0,0,0,0
Q13023,74,1,1,0,1,1,0,0,1,1
Q96QF7,27,1,1,0,0,0,1,0,0,1
O75078,11,1,1,0,0,0,0,1,1,1
O43423,5,1,1,0,0,0,0,0,0,0
E5RJM6,7,1,0,0,0,0,0,0,1,1
Q9BYV1,8,1,0,0,1,1,0,1,1,0
O95704,16,1,0,0,1,0,0,0,1,0
Q9Y6Q5,8,1,1,0,1,1,0,0,0,0
P02647,4,1,0,0,0,0,0,0,0,1
Q9NXU5,4,1,0,0,0,0,0,1,0,0
O94989,38,1,1,0,1,0,0,1,1,1
Q68CP9,37,1,1,0,1,0,0,0,1,1
Q92527,4,1,1,0,0,1,0,0,0,0
Q6ZU67,15,1,1,0,1,0,0,0,1,0
P35613,5,1,1,0,0,0,0,0,0,0
Q9P0X4,70,1,1,0,0,1,0,1,1,1
Q9BQE9,7,1,1,0,1,0,0,0,0,0
O75309,16,1,1,0,1,0,1,0,0,1
P27797,10,1,1,0,1,1,0,0,0,0
Q8NFZ8,14,1,1,0,1,0,1,0,0,1
Q9BXJ2,10,1,0,0,1,0,0,1,0,1
P56202,6,1,1,0,1,0,0,0,0,1
Q6P9G0,2,1,0,0,0,0,0,0,0,0
Q86UP0,14,1,1,0,0,0,1,0,1,1
Q5T440,7,1,0,0,0,0,0,1,1,0
P07498,16,1,1,0,0,0,0,0,1,1
Q9H6F5,19,1,0,0,0,0,0,0,0,0
Q8IW40,3,1,1,0,0,0,0,0,0,0
Q96CT7,5,1,0,0,1,1,0,0,1,0
Q9BUN5,4,1,1,0,0,0,0,0,0,0
Q8TC90,12,1,1,0,0,0,1,0,0,0
Q6ZUS6,9,1,1,0,1,0,0,0,0,0
Q7Z4U5,4,1,1,0,0,0,0,0,0,0
Q9Y3E7,4,1,0,1,0,1,0,0,0,0
Q9ULG3,6,1,1,0,0,1,0,0,0,0
Q12834,16,1,1,1,0,1,0,0,0,1
P06276,11,0,1,0,0,1,0,0,0,0
Q9H5L9,1,0,1,0,0,0,0,0,0,0
Q96K31,4,0,1,0,0,0,1,0,0,1
P55273,2,1,0,0,0,0,0,0,0,0
Q7Z7J9,2,1,1,0,0,0,0,0,0,0
A0A1B0GVH6,13,1,1,0,0,0,0,0,1,0
P0C842,2,1,1,0,0,0,0,0,0,0
Q9Y696,9,1,0,0,1,1,0,0,0,0
