ENTREZ GENE ID,GENE SYMBOL,OCCURRENCES,VESICLE TYPE,UNIPROT ID
51741,WWOX,2,Exosomes,Q9NZC7
53345,TM6SF2,1,Exosomes,Q9BZW4
53358,SHC3,1,Exosomes,Q92529
53616,ADAM22,3,Exosomes,Q9P0K1
53632,PRKAG3,1,Exosomes,Q9UGI9
53635,PTOV1,1,Exosomes,Q86YD1
53840,TRIM34,1,Exosomes,Q9BYJ4
54020,SLC37A1,3,Exosomes,P57057
54465,ETAA1,1,Exosomes,Q9NY74
54476,RNF216,1,Exosomes,Q9NWF9
54542,RC3H2,1,Exosomes,Q9HBD1
54714,CNGB3,1,Exosomes,Q9NQW8
54753,ZNF853,1,Exosomes,P0CG23
54796,BNC2,2,Exosomes,Q6ZN30
54932,EXD3,1,Exosomes,Q8N9H8
54946,SLC41A3,3,Exosomes,Q96GZ6
54991,C1orf159,2,Exosomes,Q96HA4
55006,TRMT61B,1,Exosomes,Q9BVS5
55015,PRPF39,1,Exosomes,Q86UA1
55282,LRRC36,1,Exosomes,Q1X8D7
55295,KLHL26,2,Exosomes,Q53HC5
55315,SLC29A3,1,Exosomes,Q9BZD2
55349,CHDH,1,Exosomes,Q8NE62
55534,MAML3,1,Exosomes,Q96JK9
55680,RUFY2,1,Exosomes,Q8WXA3
55691,FRMD4A,1,Exosomes,Q9P2Q2
55729,ATF7IP,3,Exosomes,Q6VMQ6
55732,C1orf112,1,Exosomes,Q9NSG2
55764,IFT122,1,Exosomes,Q9HBG6
56339,METTL3,1,Exosomes,Q86U44
56624,ASAH2,1,Exosomes,Q9NR71
56666,PANX2,1,Exosomes,Q96RD6
56834,GPR137,1,Exosomes,Q96N19
56918,C2orf83,1,Exosomes,Q53S99
56938,ARNTL2,1,Exosomes,Q8WYA1
56953,NT5M,1,Exosomes,Q9NPB1
57084,SLC17A6,1,Exosomes,Q9P2U8
57477,SHROOM4,1,Exosomes,Q9ULL8
57481,KIAA1210,1,Exosomes,Q9ULL0
57554,LRRC7,2,Exosomes,Q96NW7
57586,SYT13,2,Exosomes,Q7L8C5
57680,CHD8,1,Exosomes,Q9HCK8
57761,TRIB3,3,Exosomes,Q96RU7
57864,SLC46A2,1,Exosomes,Q9BY10
59285,CACNG6,1,Exosomes,Q9BXT2
60493,FASTKD5,1,Exosomes,Q7L8L6
60506,NYX,1,Exosomes,Q9GZU5
60677,CELF6,3,Exosomes,Q96J87
63035,BCORL1,2,Exosomes,Q5H9F3
63943,FKBPL,1,Exosomes,Q9UIM3
63967,CLSPN,4,Exosomes,Q9HAW4
63977,PRDM15,1,Exosomes,P57071
64221,ROBO3,2,Exosomes,Q96MS0
64319,FBRS,1,Exosomes,Q9HAH7
64395,GMCL1,1,Exosomes,Q96IK5
64405,CDH22,1,Exosomes,Q9UJ99
65998,C11orf95,1,Exosomes,C9JLR9
66000,TMEM108,2,Exosomes,Q6UXF1
66035,SLC2A11,2,Exosomes,Q9BYW1
79089,TMUB2,1,Exosomes,Q71RG4
79365,BHLHE41,1,Exosomes,Q9C0J9
79400,NOX5,1,Exosomes,Q96PH1
79608,RIC3,1,Exosomes,Q7Z5B4
79642,ARSJ,1,Exosomes,Q5FYB0
79648,MCPH1,1,Exosomes,Q8NEM0
79661,NEIL1,1,Exosomes,Q96FI4
79668,PARP8,3,Exosomes,Q8N3A8
79675,FASTKD1,1,Exosomes,Q53R41
79738,BBS10,1,Exosomes,Q8TAM1
79922,MRM1,1,Exosomes,Q6IN84
79931,TNIP3,1,Exosomes,Q96KP6
79943,ZNF696,1,Exosomes,Q9H7X3
79982,DNAJB14,1,Exosomes,Q8TBM8
80128,TRIM46,1,Exosomes,Q7Z4K8
80198,MUS81,3,Exosomes,Q96NY9
80325,ABTB1,1,Exosomes,Q969K4
80339,PNPLA3,1,Exosomes,Q9NST1
81392,OR2AE1,1,Exosomes,Q8NHA4
81847,RNF146,1,Exosomes,Q9NTX7
81894,SLC25A28,3,Exosomes,Q96A46
83482,SCRT1,1,Exosomes,Q9BWW7
83734,ATG10,1,Exosomes,Q9H0Y0
83852,SETDB2,1,Exosomes,Q96T68
83853,ROPN1L,2,Exosomes,Q96C74
83890,SPATA9,1,Exosomes,Q9BWV2
83999,KREMEN1,1,Exosomes,Q96MU8
84187,TMEM164,1,Exosomes,Q5U3C3
84330,ZNF414,1,Exosomes,Q96IQ9
84465,MEGF11,3,Exosomes,A6BM72
84542,KIAA1841,1,Exosomes,Q6NSI8
84727,SPSB2,1,Exosomes,Q99619
84948,TIGD5,2,Exosomes,Q53EQ6
85291,KRTAP4-2,1,Exosomes,Q9BYR5
85360,SYDE1,1,Exosomes,Q6ZW31
85444,LRRCC1,2,Exosomes,Q9C099
89822,KCNK17,1,Exosomes,Q96T54
89846,FGD3,1,Exosomes,Q5JSP0
89887,ZNF628,2,Exosomes,Q5EBL2
89890,KBTBD6,1,Exosomes,Q86V97
90019,SYT8,1,Exosomes,Q8NBV8
90060,CCDC120,1,Exosomes,Q96HB5
90525,SHF,1,Exosomes,Q7M4L6
90557,CCDC74A,2,Exosomes,Q96AQ1
90990,KIFC2,1,Exosomes,Q96AC6
91409,CCDC74B,2,Exosomes,Q96LY2
91464,ISX,1,Exosomes,Q2M1V0
91543,RSAD2,1,Exosomes,Q8WXG1
91544,UBXN11,3,Exosomes,Q5T124
91860,CALML4,1,Exosomes,Q96GE6
92822,ZNF276,2,Exosomes,Q8N554
92999,ZBTB47,1,Exosomes,Q9UFB7
93034,NT5C1B,1,Exosomes,Q96P26
93979,CPA5,1,Exosomes,Q8WXQ8
96764,TGS1,1,Exosomes,Q96RS0
112755,STX1B,1,Exosomes,P61266
114132,SIGLEC11,1,Exosomes,Q96RL6
114571,SLC22A9,1,Exosomes,Q8IVM8
114880,OSBPL6,1,Exosomes,Q9BZF3
114898,C1QTNF2,3,Exosomes,Q9BXJ5
114987,WDR31,1,Exosomes,Q8NA23
115761,ARL11,1,Exosomes,Q969Q4
118813,ZFYVE27,1,Exosomes,Q5T4F4
118856,MMP21,1,Exosomes,Q8N119
120379,PIH1D2,1,Exosomes,Q8WWB5
124093,CCDC78,1,Exosomes,A2IDD5
124565,SLC38A10,3,Exosomes,Q9HBR0
124790,HEXIM2,2,Exosomes,Q96MH2
124842,TMEM132E,1,Exosomes,Q6IEE7
126374,WTIP,5,Exosomes,A6NIX2
126410,CYP4F22,1,Exosomes,Q6NT55
127068,OR2T34,1,Exosomes,Q8NGX1
127795,C1orf87,2,Exosomes,Q8N0U7
128366,OR6P1,1,Exosomes,Q8NGX9
130557,ZNF513,2,Exosomes,Q8N8E2
130749,CPO,3,Exosomes,Q8IVL8
131408,FAM131A,1,Exosomes,Q6UXB0
131583,FAM43A,2,Exosomes,Q8N2R8
137970,UNC5D,1,Exosomes,Q6UXZ4
138151,NACC2,1,Exosomes,Q96BF6
138428,PTRH1,1,Exosomes,Q86Y79
140290,TCP10L,1,Exosomes,Q8TDR4
143162,FRMPD2,1,Exosomes,Q68DX3
145873,MESP2,1,Exosomes,Q0VG99
146225,CMTM2,1,Exosomes,Q8TAZ6
146433,IL34,1,Exosomes,Q6ZMJ4
146779,EFCAB3,1,Exosomes,Q8N7B9
147965,FAM98C,1,Exosomes,Q17RN3
150209,AIFM3,2,Exosomes,Q96NN9
150726,FBXO41,1,Exosomes,Q8TF61
150864,FAM117B,5,Exosomes,Q6P1L5
153642,ARSK,1,Exosomes,Q6UWY0
154661,RUNDC3B,2,Exosomes,Q96NL0
157567,ANKRD46,1,Exosomes,Q86W74
157753,TMEM74,1,Exosomes,Q96NL1
158055,C9orf163,2,Exosomes,Q8N9P6
158431,ZNF782,1,Exosomes,Q6ZMW2
159091,FAM122C,1,Exosomes,Q6P4D5
161253,REM2,1,Exosomes,Q8IYK8
162417,NAGS,1,Exosomes,Q8N159
163479,FNDC7,1,Exosomes,Q5VTL7
164284,APCDD1L,2,Exosomes,Q8NCL9
165904,XIRP1,1,Exosomes,Q702N8
166348,KBTBD12,1,Exosomes,Q3ZCT8
169200,TMEM64,2,Exosomes,Q6YI46
170692,ADAMTS18,3,Exosomes,Q8TE60
170712,COX7B2,1,Exosomes,Q8TF08
192286,HIGD2A,1,Exosomes,Q9BW72
196528,ARID2,1,Exosomes,Q68CP9
199870,FAM76A,1,Exosomes,Q8TAV0
201181,ZNF385C,1,Exosomes,Q66K41
201299,RDM1,1,Exosomes,Q8NG50
202500,TCTE1,1,Exosomes,Q5JU00
203102,ADAM32,2,Exosomes,Q8TC27
203286,ANKS6,2,Exosomes,Q68DC2
207063,DHRSX,1,Exosomes,Q8N5I4
219409,GSX1,1,Exosomes,Q9H4S2
219699,UNC5B,2,Exosomes,Q8IZJ1
220382,FAM181B,4,Exosomes,A6NEQ2
221711,SYCP2L,1,Exosomes,Q5T4T6
222183,SRRM3,1,Exosomes,A6NNA2
256356,GK5,1,Exosomes,Q6ZS86
257101,ZNF683,1,Exosomes,Q8IZ20
283212,KLHL35,2,Exosomes,Q6PF15
283807,FBXL22,1,Exosomes,Q6P050
284266,SIGLEC15,1,Exosomes,Q6ZMC9
284346,ZNF575,1,Exosomes,Q86XF7
284498,C1orf167,3,Exosomes,Q5SNV9
284654,RSPO1,2,Exosomes,Q2MKA7
284697,BTBD8,1,Exosomes,Q5XKL5
284723,SLC25A34,1,Exosomes,Q6PIV7
337970,KRTAP19-3,1,Exosomes,Q7Z4W3
337978,KRTAP21-2,2,Exosomes,Q3LI59
338339,CLEC4D,1,Exosomes,Q8WXI8
338662,OR8D4,1,Exosomes,Q8NGM9
338675,OR5AP2,1,Exosomes,Q8NGF4
339403,RXFP4,1,Exosomes,Q8TDU9
340120,ANKRD34B,1,Exosomes,A5PLL1
340273,ABCB5,1,Exosomes,Q2M3G0
340665,CYP26C1,1,Exosomes,Q6V0L0
340990,OTOG,2,Exosomes,Q6ZRI0
341568,OR8S1,1,Exosomes,Q8NH09
345193,LRIT3,1,Exosomes,Q3SXY7
345611,IRGM,1,Exosomes,A1A4Y4
347252,IGFBPL1,4,Exosomes,Q8WX77
353135,LCE1E,5,Exosomes,Q5T753
353324,SPATA12,1,Exosomes,Q7Z6I5
353514,LILRA5,1,Exosomes,A6NI73
360200,TMPRSS9,1,Exosomes,Q7Z410
386679,KRTAP10-2,1,Exosomes,P60368
387775,SLC22A10,1,Exosomes,Q63ZE4
388125,C2CD4B,1,Exosomes,A6NLJ0
388468,POTEC,1,Exosomes,B2RU33
388591,RNF207,1,Exosomes,Q6ZRF8
389152,PRR23C,1,Exosomes,Q6ZRP0
390275,OR8A1,1,Exosomes,Q8NGG7
390916,NUDT19,1,Exosomes,A8MXV4
390992,HES3,1,Exosomes,Q5TGS1
391365,SULT6B1,1,Exosomes,Q6IMI4
392376,OR13C2,2,Exosomes,Q8NGS9
393046,OR2A5,1,Exosomes,Q96R48
399474,TMEM200B,1,Exosomes,Q69YZ2
402682,UFSP1,1,Exosomes,Q6NVU6
404093,CUEDC1,1,Exosomes,Q9NWM3
431705,ASTL,1,Exosomes,Q6HA08
440955,TMEM89,1,Exosomes,A2RUT3
441024,MTHFD2L,1,Exosomes,Q9H903
554282,FAM72C,1,Exosomes,H0Y354
619189,SERINC4,1,Exosomes,A6NH21
643376,BTBD18,1,Exosomes,B2RXH4
643641,ZNF862,1,Exosomes,O60290
645191,LINGO3,1,Exosomes,P0C6S8
727800,RNF208,1,Exosomes,Q9H0X6
727857,BHLHA9,1,Exosomes,Q7RTU4
729092,AGAP5,1,Exosomes,A6NIR3
729359,PLIN4,1,Exosomes,Q96Q06
100130958,SYCE1L,1,Exosomes,A8MT33
100134444,KCNJ18,1,Exosomes,B7U540
25,ABL1,1,Extracellular vesicles,P00519
819,CAMLG,2,Extracellular vesicles,P49069
6477,SIAH1,1,Extracellular vesicles,Q8IUQ4
6943,TCF21,1,Extracellular vesicles,O43680
7769,ZNF226,1,Extracellular vesicles,Q9NYT6
84616,KRTAP4-4,1,Extracellular vesicles,Q9BYR3
128360,OR10T2,1,Extracellular vesicles,Q8NGX3
440533,PSG8,1,Extracellular vesicles,Q9UQ74
326,AIRE,2,Exosomes,O43918
474,ATOH1,1,Exosomes,Q92858
1951,CELSR3,2,Exosomes,Q9NYQ7
2137,EXTL3,1,Exosomes,O43909
2259,FGF14,1,Exosomes,Q92915
2327,FMO2,1,Exosomes,Q99518
2843,GPR20,2,Exosomes,Q99678
2847,MCHR1,2,Exosomes,Q99705
2977,GUCY1A2,1,Exosomes,P33402
3196,TLX2,1,Exosomes,O43763
3394,IRF8,3,Exosomes,Q02556
3604,TNFRSF9,1,Exosomes,Q07011
3786,KCNQ3,3,Exosomes,O43525
3973,LHCGR,3,Exosomes,P22888
4222,MEOX1,2,Exosomes,P50221
4616,GADD45B,1,Exosomes,O75293
5830,PEX5,1,Exosomes,P50542
6657,SOX2,2,Exosomes,P48431
7704,ZBTB16,1,Exosomes,Q05516
8224,SYN3,1,Exosomes,O14994
8292,COLQ,3,Exosomes,Q9Y215
9277,WDR46,1,Exosomes,O15213
9625,AATK,1,Exosomes,Q6ZMQ8
9873,FCHSD2,1,Exosomes,O94868
10268,RAMP3,1,Exosomes,O60896
10572,SIVA1,2,Exosomes,O15304
10815,CPLX1,2,Exosomes,O14810
11035,RIPK3,2,Exosomes,Q9Y572
22901,ARSG,1,Exosomes,Q96EG1
23060,ZNF609,1,Exosomes,O15014
23592,LEMD3,4,Exosomes,Q9Y2U8
26063,DECR2,3,Exosomes,Q9NUI1
26145,IRF2BP1,2,Exosomes,Q8IU81
26512,INTS6,1,Exosomes,Q9UL03
50943,FOXP3,1,Exosomes,Q9BZS1
55209,SETD5,1,Exosomes,Q9C0A6
55341,LSG1,3,Exosomes,Q9H089
56978,PRDM8,4,Exosomes,Q9NQV8
57595,PDZD4,2,Exosomes,Q76G19
60385,TSKS,2,Exosomes,Q9UJT2
64799,IQCH,1,Exosomes,Q86VS3
79414,LRFN3,1,Exosomes,Q9BTN0
84196,USP48,1,Exosomes,Q86UV5
84441,MAML2,2,Exosomes,Q8IZL2
84620,ST6GAL2,1,Exosomes,Q96JF0
84643,KIF2B,2,Exosomes,Q8N4N8
85285,KRTAP4-1,1,Exosomes,Q9BYQ7
90853,SPOCD1,2,Exosomes,Q6ZMY3
116224,FAM122A,3,Exosomes,Q96E09
119559,SFXN4,2,Exosomes,Q6P4A7
131616,TMEM42,2,Exosomes,Q69YG0
135935,NOBOX,2,Exosomes,O60393
138724,C9orf131,1,Exosomes,Q5VYM1
146802,SLC47A2,1,Exosomes,Q86VL8
147700,KLC3,1,Exosomes,Q6P597
148304,C1orf74,2,Exosomes,Q96LT6
150297,C22orf42,1,Exosomes,Q6IC83
157927,C9orf62,1,Exosomes,Q8N4C0
162387,MFSD6L,2,Exosomes,Q8IWD5
166929,SGMS2,2,Exosomes,Q8NHU3
253769,WDR27,1,Exosomes,A2RRH5
284418,FAM71E2,1,Exosomes,Q8N5Q1
284433,OR10H5,1,Exosomes,Q8NGA6
317703,VN1R4,2,Exosomes,Q7Z5H5
339287,MSL1,2,Exosomes,Q68DK7
390142,OR5D13,2,Exosomes,Q8NGL4
440730,TRIM67,3,Exosomes,Q6ZTA4
503542,SPRN,2,Exosomes,Q5BIV9
864,RUNX3,2,Exosomes,Q13761
947,CD34,4,Exosomes,P28906
1912,PHC2,1,Exosomes,Q8IXK0
2740,GLP1R,1,Exosomes,P43220
3222,HOXC5,1,Exosomes,Q00444
3439,IFNA1,1,Exosomes,P01562
3652,IPP,1,Exosomes,Q9Y573
4490,MT1B,2,Exosomes,P07438
5087,PBX1,1,Exosomes,P40424
5429,POLH,1,Exosomes,Q9Y253
5451,POU2F1,1,Exosomes,P14859
5972,REN,1,Exosomes,P00797
7227,TRPS1,1,Exosomes,Q9UHF7
7325,UBE2E2,1,Exosomes,Q96LR5
7881,KCNAB1,1,Exosomes,Q14722
8897,MTMR3,1,Exosomes,Q13615
9899,SV2B,1,Exosomes,Q7L1I2
10500,SEMA6C,2,Exosomes,Q9H3T2
11095,ADAMTS8,2,Exosomes,Q9UP79
23015,GOLGA8A,3,Exosomes,A7E2F4
23051,ZHX3,1,Exosomes,Q9H4I2
23411,SIRT1,1,Exosomes,Q96EB6
23504,RIMBP2,1,Exosomes,O15034
23544,SEZ6L,1,Exosomes,Q9BYH1
27124,INPP5J,3,Exosomes,Q15735
51310,SLC22A17,1,Exosomes,Q8WUG5
51523,CXXC5,2,Exosomes,Q7LFL8
54854,FAM83E,1,Exosomes,Q2M2I3
55741,EDEM2,1,Exosomes,Q9BV94
55757,UGGT2,1,Exosomes,Q9NYU1
57701,NCKAP5L,4,Exosomes,Q9HCH0
60401,EDA2R,1,Exosomes,Q9HAV5
64711,HS3ST6,1,Exosomes,Q96QI5
79906,MORN1,1,Exosomes,Q5T089
81870,KRTAP9-9,1,Exosomes,Q9BYP9
83715,ESPN,1,Exosomes,B1AK53
83884,SLC25A2,1,Exosomes,Q9BXI2
84648,LCE3D,1,Exosomes,Q9BYE3
84680,ACCS,1,Exosomes,Q96QU6
84690,SPATA22,1,Exosomes,Q8NHS9
84900,RNFT2,2,Exosomes,Q96EX2
84918,LRP11,1,Exosomes,Q86VZ4
132160,PPM1M,2,Exosomes,Q96MI6
135112,NCOA7,1,Exosomes,Q8NI08
137814,NKX2-6,1,Exosomes,A6NCS4
137872,ADHFE1,1,Exosomes,Q8IWW8
158248,TTC16,1,Exosomes,Q8NEE8
164656,TMPRSS6,1,Exosomes,Q8IU80
170302,ARX,1,Exosomes,Q96QS3
220213,OTUD1,1,Exosomes,Q5VV17
222553,SLC35F1,2,Exosomes,Q5T1Q4
253827,MSRB3,2,Exosomes,Q8IXL7
253982,ASPHD1,1,Exosomes,Q5U4P2
283985,FADS6,1,Exosomes,Q8N9I5
285464,CRIPAK,1,Exosomes,Q8N1N5
340980,OR52B6,1,Exosomes,Q8NGF0
348180,CTU2,1,Exosomes,Q2VPK5
353132,LCE1B,2,Exosomes,Q5T7P3
386685,KRTAP10-12,1,Exosomes,P60413
401399,PRRT4,1,Exosomes,C9JH25
441151,TMEM151B,1,Exosomes,Q8IW70
442721,LMOD2,1,Exosomes,Q6P5Q4
636,BICD1,1,Exosomes,Q96G01
1180,CLCN1,2,Exosomes,P35523
1408,CRY2,1,Exosomes,Q49AN0
1506,CTRL,1,Exosomes,P40313
1815,DRD4,1,Exosomes,P21917
2078,ERG,1,Exosomes,P11308
2115,ETV1,1,Exosomes,P50549
2253,FGF8,1,Exosomes,P55075
2342,FNTB,1,Exosomes,P49356
2648,KAT2A,1,Exosomes,Q92830
2651,GCNT2,2,Exosomes,Q8N0V5
2880,GPX5,1,Exosomes,O75715
2918,GRM8,1,Exosomes,O00222
3206,HOXA10,1,Exosomes,P31260
3237,HOXD11,1,Exosomes,P31277
3354,HTR1E,1,Exosomes,P28566
3362,HTR6,1,Exosomes,P50406
3484,IGFBP1,1,Exosomes,P08833
3739,KCNA4,1,Exosomes,P22459
3777,KCNK3,1,Exosomes,O14649
3834,KIF25,1,Exosomes,Q9UIL4
4185,ADAM11,1,Exosomes,O75078
4829,NMBR,1,Exosomes,P28336
5020,OXT,1,Exosomes,P01178
5075,PAX1,1,Exosomes,P15863
5409,PNMT,1,Exosomes,P11086
5915,RARB,1,Exosomes,P10826
6046,BRD2,2,Exosomes,P25440
6326,SCN2A,1,Exosomes,Q99250
6660,SOX5,1,Exosomes,P35711
6898,TAT,1,Exosomes,P17735
6899,TBX1,1,Exosomes,O43435
6925,TCF4,3,Exosomes,P15884
6927,HNF1A,2,Exosomes,P20823
7075,TIE1,1,Exosomes,P35590
7291,TWIST1,3,Exosomes,Q15672
7403,KDM6A,1,Exosomes,O15550
7629,ZNF76,1,Exosomes,P36508
7784,ZP3,2,Exosomes,P21754
7957,EPM2A,1,Exosomes,B3EWF7
8061,FOSL1,2,Exosomes,P15407
8372,HYAL3,1,Exosomes,O43820
8412,BCAR3,1,Exosomes,O75815
8745,ADAM23,1,Exosomes,O75077
8900,CCNA1,1,Exosomes,P78396
9016,SLC25A14,1,Exosomes,O95258
9450,LY86,1,Exosomes,O95711
9515,STXBP5L,1,Exosomes,Q9Y2K9
9807,IP6K1,2,Exosomes,Q92551
9863,MAGI2,2,Exosomes,Q86UL8
9886,RHOBTB1,2,Exosomes,O94844
10044,SH2D3C,1,Exosomes,Q8N5H7
10181,RBM5,1,Exosomes,P52756
10215,OLIG2,1,Exosomes,Q13516
10351,ABCA8,1,Exosomes,O94911
10786,SLC17A3,2,Exosomes,O00476
10936,GPR75,1,Exosomes,O95800
11238,CA5B,1,Exosomes,Q9Y2D0
22880,MORC2,1,Exosomes,Q9Y6X9
23096,IQSEC2,1,Exosomes,Q5JU85
23142,DCUN1D4,1,Exosomes,Q92564
23492,CBX7,1,Exosomes,O95931
23567,ZNF346,1,Exosomes,Q9UL40
24150,TP53TG3,1,Exosomes,Q9ULZ0
25956,SEC31B,1,Exosomes,Q9NQW1
26468,LHX6,2,Exosomes,Q9UPM6
26995,TRUB2,1,Exosomes,O95900
27113,BBC3,1,Exosomes,Q96PG8
27148,STK36,1,Exosomes,Q9NRP7
27434,POLM,2,Exosomes,Q9NP87
29071,C1GALT1C1,2,Exosomes,Q96EU7
30836,DNTTIP2,1,Exosomes,Q5QJE6
51440,HPCAL4,1,Exosomes,Q9UM19
51450,PRRX2,2,Exosomes,Q99811
53344,CHIC1,1,Exosomes,Q5VXU3
53346,TM6SF1,1,Exosomes,Q9BZW5
54101,RIPK4,1,Exosomes,P57078
55011,PIH1D1,1,Exosomes,Q9NWS0
55149,MTPAP,1,Exosomes,Q9NVV4
55841,WWC3,1,Exosomes,Q9ULE0
56135,PCDHAC1,1,Exosomes,Q9H158
57018,CCNL1,1,Exosomes,Q9UK58
57106,NAT14,1,Exosomes,Q8WUY8
57453,DSCAML1,1,Exosomes,Q8TD84
57647,DHX37,1,Exosomes,Q8IY37
58480,RHOU,2,Exosomes,Q7L0Q8
64777,RMND5B,1,Exosomes,Q96G75
79334,OR11H2,1,Exosomes,Q8NH07
79722,ANKRD55,1,Exosomes,Q3KP44
79836,LONRF3,1,Exosomes,Q496Y0
79957,PAQR6,1,Exosomes,Q6TCH4
80262,C16orf70,1,Exosomes,Q9BSU1
80309,SPHKAP,1,Exosomes,Q2M3C7
80351,TNKS2,1,Exosomes,Q9H2K2
80709,AKNA,1,Exosomes,Q7Z591
81793,TLR10,1,Exosomes,Q9BXR5
81872,KRTAP2-1,3,Exosomes,Q9BYU5
84132,USP42,2,Exosomes,Q9H9J4
84456,L3MBTL3,2,Exosomes,Q96JM7
84539,MCHR2,1,Exosomes,Q969V1
84623,KIRREL3,1,Exosomes,Q8IZU9
84626,KRBA1,1,Exosomes,A5PL33
84804,MFSD9,1,Exosomes,Q8NBP5
84911,ZNF382,1,Exosomes,Q96SR6
84913,ATOH8,1,Exosomes,Q96SQ7
89766,UMODL1,1,Exosomes,Q5DID0
92960,PEX11G,1,Exosomes,Q96HA9
114818,KLHL29,1,Exosomes,Q96CT2
115286,SLC25A26,1,Exosomes,Q70HW3
118670,FAM24A,1,Exosomes,A6NFZ4
119695,OR52R1,1,Exosomes,Q8NGF1
122402,TDRD9,2,Exosomes,Q8NDG6
122704,MRPL52,1,Exosomes,Q86TS9
128611,ZNF831,2,Exosomes,Q5JPB2
133584,EGFLAM,1,Exosomes,Q63HQ2
138799,OR13C5,1,Exosomes,Q8NGS8
140832,WFDC10A,1,Exosomes,Q9H1F0
143884,CWF19L2,1,Exosomes,Q2TBE0
145389,SLC38A6,1,Exosomes,Q8IZM9
149018,LELP1,2,Exosomes,Q5T871
151056,PLB1,1,Exosomes,Q6P1J6
151295,SLC23A3,1,Exosomes,Q6PIS1
157724,SLC7A13,1,Exosomes,Q8TCU3
164668,APOBEC3H,1,Exosomes,Q6NTF7
197335,WDR90,2,Exosomes,Q96KV7
219981,OR5A2,1,Exosomes,Q8NGI9
220963,SLC16A9,1,Exosomes,Q7RTY1
221002,RASGEF1A,1,Exosomes,Q8N9B8
259173,ALS2CL,1,Exosomes,Q60I27
283652,SLC24A5,1,Exosomes,Q71RS6
284076,TTLL6,1,Exosomes,Q8N841
284114,TMEM102,1,Exosomes,Q8N9M5
284521,OR2L13,1,Exosomes,Q8N349
285704,RGMB,2,Exosomes,Q6NW40
338322,NLRP10,1,Exosomes,Q86W26
339665,SLC35E4,1,Exosomes,Q6ICL7
343172,OR2T8,1,Exosomes,A6NH00
344387,CDKL4,1,Exosomes,Q5MAI5
347741,OTOP3,4,Exosomes,Q7RTS5
376497,SLC27A1,1,Exosomes,Q6PCB7
378884,NHLRC1,1,Exosomes,Q6VVB1
388610,TRNP1,1,Exosomes,Q6NT89
389118,CDHR4,1,Exosomes,A6H8M9
390260,OR6X1,1,Exosomes,Q8NH79
390429,OR4N2,1,Exosomes,Q8NGD1
653333,FAM86B2,1,Exosomes,P0C5J1
1164,CKS2,1,Extracellular vesicles,P33552
3269,HRH1,1,Extracellular vesicles,P35367
6391,SDHC,1,Extracellular vesicles,Q99643
9147,NEMF,2,Extracellular vesicles,O60524
54332,GDAP1,1,Extracellular vesicles,Q8TB36
79053,ALG8,1,Extracellular vesicles,Q9BVK2
10403,NDC80,1,Microvesicles,O14777
55024,BANK1,1,Microvesicles,Q8NDB2
253738,EBF3,1,Microvesicles,Q9H4W6
51204,TACO1,1,Exosomes/Microvesicles,Q9BSH4
79714,CCDC51,1,Exosomes/Microvesicles,Q96ER9
84188,FAR1,1,Exosomes/Microvesicles,Q8WVX9
203569,PAGE2,1,Exosomes,Q7Z2X7
5933,RBL1,2,Extracellular vesicles,P28749
6183,MRPS12,1,Extracellular vesicles,O15235
7476,WNT7A,1,Extracellular vesicles,O00755
55150,C19orf73,1,Extracellular vesicles,Q9NVV2
79582,SPAG16,1,Extracellular vesicles,Q8N0X2
132158,GLYCTK,1,Extracellular vesicles,Q8IVS8
348938,NIPAL4,1,Extracellular vesicles,Q0D2K0
1761,DMRT1,1,Exosomes,Q9Y5R6
1834,DSPP,1,Exosomes,Q9NZW4
1871,E2F3,1,Exosomes,O00716
1911,PHC1,1,Exosomes,P78364
2178,FANCE,1,Exosomes,Q9HB96
2515,ADAM2,1,Exosomes,Q99965
2636,GBX1,2,Exosomes,Q14549
2928,GSC2,1,Exosomes,O15499
3460,IFNGR2,1,Exosomes,P38484
4914,NTRK1,1,Exosomes,P04629
6667,SP1,1,Exosomes,P08047
8497,PPFIA4,1,Exosomes,O75335
8938,BAIAP3,1,Exosomes,O94812
8940,TOP3B,1,Exosomes,O95985
9884,LRRC37A,1,Exosomes,A6NMS7
10400,PEMT,1,Exosomes,Q9UBM1
10505,SEMA4F,1,Exosomes,O95754
22849,CPEB3,1,Exosomes,Q8NE35
23398,PPWD1,1,Exosomes,Q96BP3
23584,VSIG2,1,Exosomes,Q96IQ7
25900,IFFO1,1,Exosomes,Q0D2I5
27343,POLL,1,Exosomes,Q9UGP5
28234,SLCO1B3,1,Exosomes,Q9NPD5
30848,CTAG2,1,Exosomes,O75638
54455,FBXO42,1,Exosomes,Q6P3S6
55175,KLHL11,2,Exosomes,Q9NVR0
55693,KDM4D,1,Exosomes,Q6B0I6
56413,LTB4R2,1,Exosomes,Q9NPC1
56995,TULP4,1,Exosomes,Q9NRJ4
58512,DLGAP3,1,Exosomes,O95886
59336,PRDM13,1,Exosomes,Q9H4Q3
59350,RXFP1,2,Exosomes,Q9HBX9
79369,B3GNT4,1,Exosomes,Q9C0J1
79676,OGFOD2,1,Exosomes,Q6N063
79726,WDR59,1,Exosomes,Q6PJI9
80028,FBXL18,1,Exosomes,Q96ME1
83637,ZMIZ2,2,Exosomes,Q8NF64
91653,BOC,1,Exosomes,Q9BWV1
123096,SLC25A29,1,Exosomes,Q8N8R3
