Entry	Mass
Q9P242	70,548
Q9P2P1	208,366
Q9GZU5	52,000
Q5NUL3	40,494
Q86UD1	30,688
P00973	46,029
P29728	82,431
Q9Y6K5	121,170
Q15646	59,226
P04181	48,535
P54368	25,406
O95190	21,011
Q9UMX2	27,413
Q9H668	42,119
Q96AH0	22,423
Q9BQ15	22,338
Q9NY56	19,318
Q9NPH6	19,457
Q5VST9	868,484
O75147	206,947
Q02509	51,728
Q04671	92,850
Q8TAD7	6,407
Q9NX40	27,626
Q56VL3	16,954
Q9Y5M6	5,321
Q16625	59,144
Q01968	104,205
Q9BR26	61,579
P11926	51,148
Q14990	28,366
Q5BJF6	95,401
Q9ULJ1	73,728
Q96PU9	27,710
A8MYP8	27,280
Q8IXM7	31,065
Q3SX64	30,781
Q5SWX8	51,103
Q9UKZ4	305,011
Q9NT68	307,787
Q9P273	300,950
Q6N022	307,957
Q8IZS5	26,754
O75665	116,671
Q02218	115,935
Q9ULD0	114,481
Q8N543	63,246
Q6N063	38,996
Q9NZT2	73,325
Q5TC84	51,252
O15527	38,782
P20774	33,922
O15294	116,925
O43482	24,691
Q8WWZ8	60,022
Q9NTK5	44,744
Q9NV23	29,931
Q99784	55,343
O95897	51,386
Q96PB7	54,930
Q6UX06	57,280
Q6UWY5	45,951
Q68BL7	73,054
Q68BL8	83,999
Q9NRN5	46,010
Q8TAK6	27,905
Q13516	32,385
Q7RTU3	29,358
P78380	30,959
Q96E52	60,120
Q99983	49,492
P23515	49,608
P47874	18,937
Q9UBC0	51,023
O95948	54,303
O60422	50,037
O60313	111,631
Q9H6K4	19,996
Q14982	38,008
O60890	91,641
O14841	137,457
P03999	39,135
Q9H1Y3	44,873
Q6U736	39,727
P41143	40,369
P41145	42,645
P41146	40,693
P35372	44,779
Q9UBM4	37,261
Q96CV9	65,922
Q8NGE5	35,695
Q8NH08	35,157
Q96KK4	34,384
Q8NH80	34,812
Q8NGC3	34,472
Q8NGC4	35,055
Q8NH81	36,823
Q5JRS4	36,549
P0C629	34,891
Q8NGY7	31,021
Q8NGX5	35,079
Q8NGX6	37,486
Q8NGN2	36,501
Q8NGX3	35,011
Q8NGI7	34,746
Q8NGY0	36,446
Q9GZK7	35,250
Q8NGC1	38,871
Q8NGC9	36,886
Q8NGC8	35,499
P58182	34,813
Q9UGF7	35,791
Q8NGS5	35,576
Q8NGS7	35,294
Q8NGZ3	34,672
Q8NG92	34,570
Q8NGT2	34,689
Q8NHC5	34,307
Q96R54	34,780
Q8NHC7	34,815
Q9UGF5	35,892
Q8NGZ2	34,861
Q8NHC6	34,709
Q9Y585	34,396
Q8NGR6	35,293
Q15619	35,042
P34982	35,240
P47887	36,391
Q8WZA6	38,518
O43749	34,866
Q8NH94	41,046
Q8NH93	36,633
Q8NGR2	39,515
Q8NGR8	35,083
Q8NGA1	34,840
Q8NGS0	34,650
Q8NGQ3	36,579
Q8NGT7	35,213
Q96R47	34,993
Q6IF42	35,820
A4D2G3	34,606
O95047	34,802
Q96R48	35,207
Q8NHA4	36,588
Q9H205	35,270
A6NM03	35,270
Q8NGZ0	37,063
Q8NG84	37,763
A6NND4	35,503
Q9GZK3	40,412
O76000	35,543
P58173	35,414
P59922	35,019
O95371	34,412
O95006	35,294
Q8NGU4	34,115
Q8NGT1	35,045
Q8N349	35,634
Q8NGY9	35,444
Q8NG83	34,827
Q96R27	35,071
Q9NQN1	35,172
O43869	41,996
Q8NGZ9	35,403
Q8NH01	34,797
Q8NHC8	34,765
Q8NHB1	34,857
Q96R30	35,339
Q8NG97	34,444
P47888	34,963
P47883	37,194
Q8NGL6	38,828
Q8NH70	36,922
Q8NGF8	34,456
Q96R67	34,491
Q8NGM1	35,667
Q8NGL9	34,991
Q8NH37	33,726
A6NMZ5	35,341
A6NHA9	34,533
Q8NGB2	36,862
Q8NH72	34,558
Q15615	35,240
Q8NGI6	35,300
Q8NGI4	34,969
P58180	34,958
Q8NGN0	35,771
Q8NGJ1	35,954
Q8NGC2	35,466
Q8NH42	34,261
Q8NH41	39,088
Q8NGC6	35,312
Q96R72	35,408
Q8NH43	35,264
Q8NGB6	35,416
Q8N0Y3	35,724
Q8NGL7	35,795
P0C623	34,733
Q8NH73	35,172
Q8NH64	35,132
Q9Y5P0	34,912
Q9H339	35,241
Q9H340	35,269
Q8TCB6	35,271
Q9H255	35,493
A6NGY5	35,849
Q8NH61	38,518
Q8NGK1	36,290
Q8NGK0	35,012
Q9H344	35,002
Q8NH59	35,747
Q8NGJ8	35,313
Q9H2C8	36,749
Q9H2C5	35,955
Q8NGK2	35,584
Q8NGF0	36,963
Q8NGJ3	34,714
Q8NGH9	35,480
Q96RD3	35,524
Q8NGJ2	35,592
Q8NGK6	35,386
Q8NH67	38,353
Q8NGK3	34,926
Q8NH53	35,785
Q8NGI0	35,940
Q8NH56	36,212
Q8NH57	34,890
Q8NGF1	34,943
P0C646	33,382
Q8NGH5	35,823
Q8NH54	35,611
P0C7T3	35,317
Q8NGI3	36,050
Q8NGI1	35,955
Q8NH76	35,454
P0C628	34,762
Q9NZP5	35,304
Q8NH90	34,627
Q8NGF4	35,508
Q8N127	36,653
Q8NGC0	40,658
Q96R08	35,182
Q8NGR4	34,991
Q8NGL4	35,447
Q8NGL3	35,823
Q8NGK9	37,278
Q8NGL1	35,348
O95221	35,132
P0C626	35,647
Q8NGV7	35,974
Q8NHB7	35,185
A6NMS3	36,711
Q8NGP4	35,156
Q8NGP6	35,603
Q8NGP3	35,093
Q8NGG3	38,346
Q9UGF6	36,057
O95222	36,154
O95007	35,299
Q8NGE1	35,010
A6NF89	35,963
A6NDL8	35,296
A6NIJ9	35,468
A6NM76	35,119
Q8NGZ6	33,961
Q8NGC5	38,693
Q8NGY2	36,513
Q8NGW6	38,362
Q8NGY6	35,692
Q8NGN1	36,348
Q8NGA2	34,430
O76099	35,519
Q8NG98	34,448
Q8NG99	35,931
Q8NG95	34,439
Q8NGG7	36,388
Q15620	34,482
Q8WZ84	34,445
Q9GZM6	34,857
Q8N0Y5	34,661
Q8NGG0	35,481
Q8NH51	35,463
Q8NH09	39,645
P0C7N1	36,334
Q8NGT5	35,330
Q8NGU2	35,758
Q8NGQ1	36,344
P0C7N8	34,020
Q8NGE9	35,363
Q96D31	32,668
Q96SN7	28,570
Q9BRQ5	31,499
Q8WV07	15,354
Q13415	97,350
Q13416	65,972
Q9UBD5	82,254
O43929	50,377
O43913	50,283
Q9Y5N6	28,107
P02763	23,512
P19652	23,603
Q9P0S3	17,371
Q53FV1	17,363
Q8N138	17,495
Q13438	75,562
P22059	89,421
Q969R2	101,266
Q9BXB5	83,970
Q9BXB4	83,643
Q9BXW6	108,470
Q9H1P3	55,201
Q9H4L5	101,224
Q9H0X9	98,616
Q9BZF3	106,306
Q9BZF2	95,432
Q9BZF1	101,196
Q96SU4	83,185
Q8IYS5	30,481
Q8WVF1	44,586
Q9NPF4	36,427
Q9H4B0	45,123
Q9UJX0	51,992
Q9Y236	56,672
P13725	28,484
Q99650	110,509
Q8TAX0	29,611
Q8N2R0	35,513
Q86UW1	37,735
Q86UW2	14,346
Q9NRP0	16,829
Q92882	23,787
Q86WC4	37,257
P61366	14,722
P00480	39,935
Q7RTW8	128,533
Q9HC10	226,753
Q6ZRI0	314,794
Q3ZCN5	262,091
A6NHN0	49,422
Q7RTM1	67,353
Q7RTS6	62,236
Q7RTS5	66,296
Q5XKR4	34,159
Q96FW1	31,284
Q96DC9	27,213
Q5VV17	51,063
Q5T2D3	45,124
Q01804	124,045
Q96G74	60,626
Q7L8S5	33,300
Q8N6M0	33,813
Q8TE49	100,677
Q6GQQ9	92,526
P32242	37,327
P32243	31,636
Q8WZ82	24,418
Q7RTY7	125,066
Q7RTZ1	62,642
Q12889	75,421
O14753	30,259
Q9BRP0	30,438
Q6IE37	134,499
Q6IE36	161,251
Q15070	48,548
P55809	56,158
Q9BYC2	56,140
Q8TDS5	45,811
Q96P68	38,251
Q96HP4	34,854
Q8N573	97,970
Q9NWU1	48,843
O95747	58,022
P01178	12,722
P30559	42,772
P51575	44,980
Q9UBL9	51,754
P56373	44,289
Q99571	43,369
Q93086	47,205
O15547	48,829
Q99572	68,585
P47900	42,072
O00398	38,774
Q96G91	40,345
Q9H244	39,439
Q9BPV8	40,789
Q15391	38,971
P41231	42,273
P51582	40,963
Q15077	36,429
Q86VZ1	40,635
P13674	61,049
O15460	60,902
Q7Z4N8	61,126
P07237	57,116
Q9NXG6	56,661
Q9BTK6	27,716
Q9UQ80	43,787
Q9BRP4	42,190
P11940	70,671
Q4VXU2	68,392
Q5JQF8	22,799
Q9H361	70,031
Q13310	70,783
P0CB38	41,854
Q96DU9	43,331
Q86U42	32,749
Q8WU39	20,694
Q96M98	33,342
Q8N7B6	27,152
Q6VY07	104,898
Q86VP3	97,702
Q9BY11	50,966
Q9UNF0	55,739
Q9UKS6	48,487
Q9ULC6	74,666
Q9Y2J8	75,564
Q9ULW8	74,743
Q9UM07	74,079
Q6TGC4	77,727
P09466	20,624
Q15004	11,986
Q8N7H5	59,976
P43034	46,638
P68402	25,569
Q15102	25,734
Q99487	44,036
Q9NWQ8	46,981
O75459	16,150
Q7Z2X7	12,090
Q5JRK9	12,041
O60829	11,153
Q96GU1	14,046
P00439	51,862
P22234	47,079
Q9H074	53,525
Q9BPZ3	14,984
Q9ULR5	14,237
Q13153	60,647
Q9NWT1	43,964
Q13177	58,043
O75914	62,310
O96013	64,072
Q9NQU5	74,869
Q9P286	80,745
Q86YC2	131,295
Q9ULE6	96,754
Q8WX93	150,564
O75781	42,076
Q8IXS6	42,185
A6NDB9	71,695
Q9NP74	62,758
O75592	513,636
P19021	108,332
Q9Y3D7	13,825
Q6UXH9	80,199
Q504Q3	135,368
Q96MN2	113,415
Q58A45	95,613
Q8TE04	64,339
Q9BZ23	62,681
Q9H999	41,094
Q9NVE7	85,991
Q96RD7	48,050
Q96RD6	74,447
Q96QZ0	44,683
Q6QHF9	55,513
Q6PIY7	56,028
Q8NDF8	63,267
Q5XG87	82,360
Q6ZNF0	50,480
O95428	137,700
P51003	82,843
Q9NRJ5	71,681
Q9BWT3	82,803
Q13219	180,973
Q9BXP8	198,539
Q5QFB9	12,196
O43252	70,833
O95340	69,501
Q6TCH7	36,217
Q8N4S7	29,126
Q9NXK6	38,014
Q6TCH4	37,989
Q86WK9	39,719
Q8TEZ7	40,464
Q8TEW0	151,423
Q8TEW8	132,494
Q9NPB6	37,388
Q9BYG5	41,182
Q9BYG4	40,883
Q3YEC7	79,549
Q86W56	111,110
O60260	51,641
Q99497	19,891
Q9H300	42,190
Q6UWI2	32,289
O95453	73,451
P09874	113,084
Q53GL7	109,998
Q9NR21	39,597
Q9H0J9	79,064
Q460N5	202,800
Q460N3	74,576
Q8N5Y8	36,383
Q9UGN5	66,206
Q9Y6F1	60,089
Q9UKK3	192,595
Q2NL67	71,115
Q8N3A8	95,871
Q8IXQ6	96,343
Q9NWS1	65,054
Q7L3T8	53,263
Q9NVD7	42,244
Q9HBI1	41,714
Q9HBI0	37,485
Q8IV76	87,428
Q96RG2	142,929
Q8WXA2	14,271
Q6UY27	13,015
B3GLJ2	11,747
P0C8F1	11,407
Q86TB9	86,850
C9JE40	61,464
Q9HBE1	74,060
Q96IZ0	36,568
P15863	55,499
Q02962	44,706
P23760	52,968
O43316	37,833
Q02548	42,149
P26367	46,683
P23759	55,119
Q06710	48,218
P55771	36,310
Q6ZW49	121,341
Q96KB5	36,085
P30039	31,785
Q9GZY1	15,722
Q86U86	192,948
P40425	45,881
P40426	47,190
Q9BYU1	40,854
Q96AQ6	80,643
P11498	129,634
P61457	12,000
Q9H0N5	14,365
Q15365	37,498
Q15366	38,580
P57721	39,465
P57723	41,482
P05165	80,059
P05166	58,216
Q08174	114,743
Q9P2E7	112,936
Q9BZA7	147,558
Q9BZA8	146,775
Q9NPG4	128,995
Q96QU1	216,069
O14917	126,229
Q9HCL0	126,149
Q8TAB3	126,253
Q8N6Y1	104,919
O60245	116,071
O95206	113,019
Q9HC56	136,064
Q9Y5I3	102,952
Q9Y5I1	103,298
Q9UN75	101,652
Q9Y5I0	102,483
Q9Y5H9	102,063
Q9Y5H8	102,428
Q9UN74	102,293
Q9Y5H7	102,048
Q9UN73	102,716
Q9UN72	100,865
Q9Y5H6	103,051
Q9Y5H5	102,402
Q9H158	103,942
Q9Y5I4	109,450
Q9Y5F3	90,491
Q9Y5F2	87,088
Q9Y5F1	86,770
Q9Y5F0	87,552
Q9Y5E9	87,548
Q9Y5E8	86,329
Q9NRJ7	84,983
Q9Y5E7	87,254
Q9Y5E6	86,714
Q9Y5E5	87,270
Q9Y5E4	86,423
Q9Y5E3	87,350
Q9Y5E2	86,707
Q9UN66	87,591
Q9Y5E1	87,099
Q9Y5H4	101,226
Q9Y5H3	101,447
Q9Y5H2	101,543
O60330	100,955
Q9Y5H1	101,484
Q9Y5H0	100,971
Q9Y5G9	103,968
Q9Y5G8	100,935
Q9Y5G7	100,871
Q9Y5G6	101,722
Q9Y5G5	101,480
Q9Y5G4	101,687
Q9Y5G3	100,360
Q9Y5G2	100,875
Q9Y5G1	101,204
Q9UN71	99,927
Q9Y5G0	99,875
Q9Y5F9	101,043
Q9Y5F8	100,974
Q9UN70	101,077
Q9Y5F7	101,214
Q9Y5F6	101,921
Q4G0U5	96,891
O94913	173,050
Q9BSM1	30,346
P35227	37,788
Q3KNV8	28,115
Q86SE9	29,714
Q9BYE7	39,047
Q5JVF3	46,030
Q9H4Z3	80,670
P35558	69,195
Q16822	70,699
Q9Y6V0	560,699
Q15154	228,544
Q9UIS9	66,607
P22061	24,636
Q96MG8	40,675
Q9NV79	41,072
P12004	28,769
Q8WW12	18,925
O95613	378,037
Q96RV3	258,676
A6NKB5	237,277
Q9H6A9	222,039
Q15113	47,972
Q9UKZ9	45,717
P48539	6,791
A6NKN8	7,476
P29120	84,152
Q9UHG2	27,372
P16519	70,565
Q6UW60	82,795
Q92824	206,942
P29122	106,420
Q16549	86,247
Q8NBP7	74,286
Q9UKL6	24,843
Q9UHG3	56,640
Q8NBM8	54,646
P49585	41,731
Q9Y5K3	41,940
Q99447	43,835
Q13442	20,630
P20941	28,246
Q15116	31,647
Q9BUL8	24,702
Q14690	208,701
Q9BQ51	30,957
Q16342	38,592
Q9BRP1	39,417
Q53EL6	51,735
O14737	14,285
O75340	21,868
Q8WUM4	96,023
Q8N8D1	54,700
Q13371	34,282
Q8N4E4	28,071
Q9H2J4	27,614
Q8NB37	23,298
Q9Y233	88,412
Q9HCR9	104,752
Q6L8Q7	67,352
P54750	61,252
Q01064	61,380
Q14123	80,760
O00408	105,717
Q14432	124,979
Q13370	124,333
P27815	98,143
Q07343	83,343
Q08493	79,902
Q08499	91,115
Q5VU43	265,103
O76074	99,985
P16499	99,547
P35913	98,336
P51160	99,147
O43924	17,420
Q13946	55,505
Q9NP56	51,835
O60658	93,304
O95263	98,979
O76083	68,493
Q99988	34,140
Q9HBH1	27,013
P04085	24,043
P01127	27,283
Q9NRA1	39,029
Q9GZP0	42,848
P16234	122,670
P09619	123,968
Q15198	41,861
P08559	43,296
P29803	42,933
P11177	39,233
Q13087	58,206
P30101	56,782
P13667	72,932
Q14554	59,594
Q15084	48,121
Q8N165	38,546
Q8N807	66,657
Q15118	49,244
Q15119	46,154
Q15120	46,939
Q16654	46,469
O00151	36,072
Q96JY6	37,459
Q53GG5	39,232
P50479	35,398
Q96HC4	63,945
Q9NR12	49,845
Q9P0J1	61,054
Q9P2J9	59,978
O15530	63,152
Q6A1A2	44,765
Q86YL7	16,698
Q8NCN5	99,364
Q9NUG6	15,511
Q29RF7	150,830
Q9NTI5	164,667
Q5T2R2	46,261
Q86YH6	44,129
O00330	54,122
P52945	30,771
Q6P996	86,707
Q6P474	51,810
O00764	35,102
Q96GD0	31,698
P01213	28,385
Q5EBL8	16,131
O15018	301,641
Q86UT5	61,032
Q76G19	86,171
Q9H5P4	111,752
Q8NEN9	128,563
Q8IXQ8	29,904
Q5T2W1	57,129
Q13113	12,227
A8MUH7	44,056
Q9UPQ7	119,596
Q6ZMN7	117,103
Q15121	15,040
Q9H792	193,106
Q5VY43	110,666
P30086	21,057
Q96S96	25,733
P16284	82,522
Q9BY49	32,544
Q9UBV8	30,381
Q86TG7	80,173
Q9GZU2	180,827
Q96FA3	46,286
Q9HAT8	46,435
Q8N2H9	50,755
Q9BRX2	43,359
Q8IZL8	119,700
P01210	30,787
Q96RR1	77,154
P12955	54,548
O15534	136,212
O15055	136,579
P56645	131,888
Q96FX8	21,386
O00541	68,003
O75879	61,864
Q6UWS5	9,223
O43933	142,867
O60683	37,069
O75192	28,353
O96011	28,431
Q96HA9	26,636
O00623	40,797
Q92968	44,130
O75381	41,237
Q9Y5Y5	38,629
P40855	32,807
P28328	34,843
Q7Z412	33,898
P56589	42,140
P50542	70,865
Q8IYB4	69,697
Q13608	104,061
O00628	35,892
P02776	10,845
P10720	11,553
O15067	144,734
O60925	14,210
Q9UHV9	16,648
Q9NQP4	15,314
Q99471	17,328
O15212	14,583
P16118	54,681
O60825	58,477
Q16875	59,609
Q16877	54,040
P17858	85,018
P08237	85,183
Q01813	85,596
P07737	15,054
P35080	15,046
P60673	14,596
P0DJD8	41,976
P18669	28,804
P15259	28,766
Q8N0Y7	28,777
Q96HS1	32,004
Q75T13	105,383
Q9UHJ9	29,400
Q96FM1	36,475
Q96JS3	92,515
Q6P3X8	68,011
Q8N328	67,595
Q96DM1	67,004
Q8N414	58,464
P20142	42,426
P52209	53,140
P49763	24,789
P53609	42,368
P00558	44,615
P07205	44,796
O95336	27,547
O75594	21,731
Q96PD5	62,217
Q96LB9	37,611
Q96LB8	40,620
P36871	61,449
Q96G03	68,283
Q6PCE3	70,442
O95394	59,852
Q15124	62,225
A6NDG6	34,006
Q9NXJ5	23,138
A6NFU8	21,631
P06401	98,981
O00264	21,671
O15173	23,818
Q32NB8	62,730
Q9C0D0	66,308
O75167	69,700
Q96KR7	62,552
Q8IZ21	78,211
Q9H814	44,403
P35232	29,804
Q99623	33,296
P78364	105,534
Q8IXK0	90,713
Q8NDX5	106,162
P78562	86,474
O43189	62,106
Q8WUB8	56,051
Q9UIL8	37,582
Q96QT6	109,698
Q86YI8	33,582
O94880	100,053
Q9NQC1	87,466
Q92613	93,808
Q6IE81	95,533
Q5T6S3	65,591
O75151	120,775
Q9BVI0	115,386
A8MW92	115,010
Q96BD5	74,854
Q96EK2	57,455
Q9BUL5	43,818
Q92576	229,481
Q7RTV0	12,405
Q8IWS0	41,290
Q9BWX1	43,767
Q9UPP1	117,864
O43175	56,651
P46020	137,312
P46019	138,408
Q93100	124,884
Q16816	45,024
P15735	46,442
Q8WV24	45,016
Q53GA4	17,092
Q9Y5J5	13,891
Q86UU1	151,162
Q86SQ0	142,158
Q6NSJ2	71,912
O60346	184,672
Q6ZVD8	146,751
Q8TCT1	29,713
Q8TCD6	27,769
O14813	29,653
Q99453	31,621
Q9NRX4	13,833
Q9P1Y6	178,666
Q9UMS5	87,252
Q8N3S3	88,757
O14832	38,538
Q5SRE7	32,411
Q92561	37,573
Q96FC7	42,486
O43692	29,065
Q6UXB8	49,471
P19957	12,270
Q9BTU6	54,022
Q8TCG2	54,744
P42356	236,830
Q9UBF8	91,379
O75925	71,836
O75928	68,240
Q9Y6X2	68,017
Q8N2W9	56,504
Q8WXW3	89,805
Q13492	70,755
Q9NRD5	46,600
Q7Z2X4	28,272
Q9HB75	99,712
Q92508	286,790
Q9H5I5	318,064
Q9H611	69,799
Q8TCI5	21,973
P37287	54,127
Q92521	65,056
Q92535	33,583
Q5H8A4	108,173
Q14442	21,081
Q92643	45,252
Q9Y2B2	28,531
Q9H3S5	49,460
O95427	105,810
Q8TEQ8	118,699
P57054	18,089
Q9BRB3	84,082
P01833	83,284
Q96S52	61,656
Q969N2	65,700
Q9H490	50,052
Q9NUD9	55,713
Q7Z7B1	56,882
Q8TBF5	28,788
Q86VD9	63,471
Q9NWS0	32,363
Q8WWB5	35,957
Q6ZUJ8	90,398
O00443	190,680
O00750	184,768
O75747	165,715
Q8NEB9	101,549
P42336	124,284
P42338	122,762
O00329	119,479
P48736	126,454
Q96FE7	28,248
P27986	83,598
O00459	81,545
Q92569	54,448
Q99570	153,103
Q8WYR1	97,348
Q5UE93	84,258
Q9Y2I7	237,136
Q9UKJ1	34,005
Q9UKJ0	25,542
P11309	35,686
Q9P1W9	34,190
Q86V86	35,891
Q13526	18,243
Q9Y237	13,810
Q9BXM7	62,769
Q96BK5	37,035
A4D1B5	97,802
P12273	16,572
P48426	46,225
P78356	47,378
Q8TBX8	47,300
Q99755	62,633
O14986	61,036
O60331	73,260
Q5T9C9	44,572
Q9P0Z9	44,066
A2A3N6	95,048
O00625	32,113
P0C851	15,334
Q9UG56	46,672
Q9GZP4	24,178
Q00169	31,806
P48739	31,540
Q9UKF7	38,388
O00562	134,848
Q9BZ72	148,933
Q9BZ71	106,781
P78337	34,128
Q99697	35,370
Q96J94	98,603
Q8TC59	109,849
Q7Z3Z3	101,089
Q7Z3Z4	96,589
Q8NG27	71,002
O43164	78,214
Q0ZLH3	39,913
P98161	462,529
Q8TDX9	315,435
Q7Z442	272,514
Q7Z443	195,894
Q13563	109,691
Q9P0L9	91,982
Q9NZM6	73,790
Q504Y2	54,132
Q9NTG1	255,449
P08F94	446,702
Q86WI1	465,734
P61925	7,989
Q9C010	8,468
Q9Y2B9	7,910
P30613	61,830
P14618	57,937
Q99640	54,521
Q16512	103,932
Q16513	112,035
Q6P5Z2	99,421
P55347	47,607
Q96KN3	52,028
Q13835	82,861
Q99959	97,415
Q9Y446	87,082
Q99569	131,868
Q53H76	49,715
O15496	18,153
Q9BZM1	21,067
Q9BX93	21,659
Q8NCC3	46,658
P53816	17,937
P04054	16,360
P14555	16,083
Q5R387	16,844
Q9UNK4	16,546
Q9NZK7	15,989
Q9BZM2	18,658
Q9NZ20	57,167
P47712	85,239
P0C869	87,978
Q9UP65	60,939
Q86XP0	91,952
Q3MJ16	99,190
Q68DD2	95,082
O60733	89,903
Q13093	50,077
Q13018	168,600
Q9Y263	87,157
Q9HBJ0	23,616
Q86WS3	17,971
A0A2R8Y7D0	13,788
Q9NZF1	12,507
Q9UHV8	16,119
A1L4L8	19,885
Q5JTB6	10,309
Q6DJT9	55,909
Q9UPG8	54,584
P00750	62,917
P00749	48,507
Q03405	36,978
Q6P1J6	163,081
Q6P4A8	63,255
Q8NHP8	65,472
Q9NQ66	138,567
Q00722	134,024
Q01970	138,799
Q15147	134,464
P51178	85,665
Q8N3E9	89,258
Q9BRC7	87,585
Q9P212	258,715
P19174	148,532
P16885	147,870
Q4KWH8	189,223
O75038	154,668
Q15111	122,728
Q9UPR0	125,866
Q9NUJ7	36,668
Q0VAA5	34,777
Q63HM9	36,313
Q86YW0	70,411
Q13393	124,184
O14939	105,987
Q8IV08	54,705
Q96BZ4	55,626
Q8N7P1	61,312
Q8N2A8	28,273
Q9UL45	19,744
Q15149	531,791
P08567	40,125
Q9NYT0	39,971
Q9HB21	45,553
Q9HB19	47,255
Q9HB20	33,861
Q9H4M7	85,401
Q9HAU0	127,464
Q9Y2H5	117,128
Q6IQ23	127,135
Q96JA3	58,261
O95397	43,539
Q9UF11	27,186
Q96CS7	24,736
A6NEE1	59,203
Q96S99	31,195
Q9H8W4	27,798
Q9ULL1	155,439
Q9H7P9	147,969
A1L390	134,412
Q58EX7	130,803
Q96PX9	139,667
O94827	111,231
Q3KR16	88,960
Q6ZR37	44,301
Q9ULM0	151,232
Q8IVE3	168,229
Q7Z736	85,317
Q9NW61	17,551
Q9Y4G2	117,443
Q8IWE5	112,780
Q6ZWE6	87,166
Q494U1	66,409
Q53GL0	46,237
Q8TD55	53,350
Q6UQ28	23,385
P00747	90,569
Q15195	10,915
Q9HBL7	17,201
O60240	55,990
Q99541	48,075
O60664	47,075
Q96Q06	134,431
Q00G26	50,791
P53350	68,255
Q2M2Z5	75,111
Q9NYY3	78,237
Q9H4B4	71,629
O00444	108,972
Q9Y342	19,987
P26678	6,109
Q02809	83,550
O00469	84,686
O60568	84,785
P60201	30,077
Q04941	16,691
O43660	57,194
Q14651	70,253
P13797	70,811
O15162	35,049
Q9NRY7	33,504
Q9NRY6	31,648
Q9NRQ2	37,005
P55058	54,739
Q9BX97	50,594
Q8IUK5	55,760
Q6UX71	59,583
Q9UIW2	211,067
O75051	211,104
P51805	207,703
Q9HCM2	212,455
O43157	232,298
O15031	205,127
Q9ULL4	206,847
O60486	175,742
Q9Y4D7	212,007
Q6GTS8	55,741
Q8IYS1	47,776
Q13794	6,030
P20382	18,679
P40967	70,255
Q6P1K2	23,339
Q8TBY8	117,494
P29590	97,551
Q92871	29,747
O15305	28,082
P02689	14,909
Q10713	58,253
O75439	54,366
P54277	105,830
P54278	95,797
Q68D20	20,909
A4D2B8	47,508
Q13670	28,555
O95744	32,669
A8MQ11	15,170
Q15126	21,995
Q9BZS9	5,619
Q6P2M8	38,500
Q8TF01	92,577
Q8N490	42,876
Q96T60	57,076
Q8NA58	60,124
P16233	51,157
P54315	51,848
P54317	51,961
Q17RR3	52,254
Q8ND90	39,761
Q9UL42	41,509
Q9UL41	52,376
Q96PV4	49,934
Q86V59	48,161
Q9ULN7	68,615
P11086	30,855
Q9UBM1	22,134
Q9H307	81,628
Q9NRX1	27,924
Q13519	20,295
P00491	32,118
P01298	10,445
Q8N8W4	57,875
Q96AD5	55,316
Q9NST1	52,865
P41247	27,980
Q7Z6Z6	47,912
Q8IY17	150,954
Q6ZV29	145,705
Q9NP80	88,477
Q9NVS9	29,988
Q8TCS8	85,951
Q12796	35,225
Q9NPJ4	15,591
Q8NBT0	45,009
Q8TC44	53,668
Q8NA72	63,351
Q7Z5L7	68,976
Q6PEZ8	56,539
O00592	58,635
Q9NZ53	65,076
Q8WVV4	68,065
Q9H488	43,956
Q9Y2G5	49,976
Q9P215	69,444
Q8NBL1	46,189
Q7Z3K3	155,344
P09884	165,913
Q14181	65,948
P06746	38,178
P28340	123,631
P49005	51,289
Q15054	51,400
Q9HCU8	12,433
Q9Y2S7	42,033
Q9BY77	46,089
Q07864	261,518
P56282	59,537
Q9NRF9	16,860
Q9NR33	12,209
P54098	139,562
Q9UHN1	54,911
Q9Y253	78,413
Q9UNA4	83,006
Q9UBT6	98,809
Q9UGP5	63,482
Q9NP87	54,816
Q7Z5Q5	100,307
O75417	289,619
O95602	194,811
Q9H9Y6	128,229
P0DPB5	14,332
P0DPB6	15,237
O15160	39,250
Q9GZS1	47,260
P24928	217,176
P30876	133,897
P19387	31,441
O15514	16,311
P19388	24,551
P61218	14,478
P62487	19,294
P52434	17,143
P36954	14,523
P52435	13,293
P53803	7,004
P62875	7,645
P0CAP2	41,740
Q6EEV4	15,131
O14802	155,641
Q9NW08	127,785
Q9BUI4	60,612
P05423	44,396
Q9NVU0	79,898
Q9H1D9	35,684
O15318	25,914
Q9BT43	25,334
Q9Y535	22,918
Q9Y2Y1	12,336
O00411	138,620
Q96HA1	127,720
A6NF01	83,015
A8CG34	125,092
Q8N7R1	31,848
Q3SYA9	45,448
Q96KW2	109,912
P01189	29,424
Q8WZA1	75,252
Q9Y244	15,789
Q9Y6A1	84,881
Q9UKY4	84,214
Q6PJE2	20,620
P27169	39,731
Q15165	39,381
Q15166	39,607
Q8NE79	41,451
Q99575	114,709
O95707	25,425
P0DMW2	4,993
Q969H6	18,820
O75817	15,651
Q9HBU9	40,448
Q9HBV1	33,870
P16435	76,690
Q9H237	52,318
Q15063	93,314
Q9NUX5	71,442
Q6S8J7	56,166
A0A0A6YYL3	61,708
Q86YR6	66,394
A5A3E0	121,445
Q6S5H5	57,096
P0CG38	121,282
P0CG39	117,390
Q9BYX7	42,016
P28069	32,912
