id,A_exposed,C_exposed,D_exposed,E_exposed,F_exposed,G_exposed,H_exposed,I_exposed,K_exposed,L_exposed,M_exposed,N_exposed,P_exposed,Q_exposed,R_exposed,S_exposed,T_exposed,V_exposed,W_exposed,Y_exposed
Q13875,10.0,0.0,2.0,10.0,2.0,5.0,2.0,0.0,18.0,1.0,1.0,2.0,34.0,14.0,27.0,19.0,3.0,5.0,1.0,1.0
Q13882,11.0,2.0,14.0,25.0,0.0,11.0,7.0,0.0,14.0,6.0,1.0,6.0,9.0,11.0,19.0,15.0,7.0,2.0,0.0,4.0
Q13884,25.0,0.0,16.0,27.0,4.0,30.0,3.0,0.0,21.0,2.0,1.0,7.0,18.0,16.0,20.0,16.0,7.0,3.0,0.0,2.0
Q13885,6.0,0.0,18.0,28.0,1.0,11.0,2.0,0.0,11.0,0.0,2.0,8.0,6.0,12.0,14.0,8.0,9.0,0.0,0.0,0.0
Q13886,15.0,1.0,14.0,15.0,1.0,12.0,6.0,1.0,19.0,10.0,3.0,3.0,19.0,3.0,18.0,24.0,9.0,8.0,1.0,3.0
Q13887,37.0,3.0,17.0,17.0,4.0,14.0,10.0,6.0,17.0,21.0,7.0,16.0,54.0,31.0,23.0,29.0,31.0,14.0,0.0,6.0
Q13889,4.0,0.0,15.0,14.0,2.0,7.0,2.0,2.0,20.0,7.0,2.0,8.0,9.0,10.0,4.0,10.0,5.0,4.0,1.0,0.0
Q13895,22.0,0.0,15.0,41.0,3.0,18.0,4.0,2.0,18.0,5.0,5.0,5.0,19.0,14.0,30.0,9.0,15.0,11.0,1.0,2.0
Q13901,8.0,0.0,5.0,14.0,2.0,6.0,1.0,3.0,17.0,5.0,2.0,9.0,4.0,3.0,6.0,10.0,3.0,7.0,2.0,4.0
Q13905,37.0,7.0,63.0,72.0,11.0,43.0,13.0,7.0,58.0,28.0,3.0,21.0,78.0,44.0,42.0,81.0,29.0,20.0,1.0,9.0
Q13907,5.0,0.0,7.0,15.0,0.0,4.0,1.0,4.0,13.0,2.0,2.0,13.0,6.0,5.0,2.0,3.0,3.0,2.0,0.0,1.0
Q13936,65.0,4.0,61.0,121.0,22.0,71.0,24.0,27.0,81.0,46.0,13.0,63.0,78.0,56.0,77.0,91.0,52.0,26.0,6.0,20.0
Q13938,16.0,1.0,11.0,10.0,0.0,14.0,5.0,0.0,7.0,3.0,2.0,3.0,13.0,13.0,19.0,17.0,8.0,1.0,0.0,0.0
Q13939,6.0,0.0,24.0,20.0,1.0,8.0,5.0,1.0,30.0,5.0,3.0,13.0,11.0,14.0,16.0,17.0,15.0,8.0,0.0,4.0
Q13946,4.0,0.0,13.0,20.0,1.0,7.0,8.0,0.0,8.0,6.0,2.0,16.0,7.0,14.0,24.0,21.0,8.0,1.0,0.0,3.0
Q13948,40.0,1.0,26.0,64.0,9.0,14.0,8.0,8.0,36.0,15.0,4.0,13.0,15.0,39.0,30.0,39.0,21.0,7.0,3.0,3.0
Q13950,31.0,1.0,25.0,9.0,6.0,17.0,5.0,4.0,6.0,12.0,4.0,16.0,45.0,41.0,25.0,64.0,28.0,11.0,1.0,1.0
Q13951,6.0,0.0,7.0,21.0,1.0,3.0,2.0,0.0,4.0,2.0,1.0,4.0,4.0,9.0,19.0,4.0,7.0,3.0,1.0,0.0
Q13952,17.0,0.0,13.0,19.0,1.0,27.0,2.0,4.0,12.0,2.0,4.0,11.0,30.0,66.0,14.0,25.0,33.0,12.0,0.0,1.0
Q13956,4.0,0.0,4.0,4.0,5.0,9.0,2.0,5.0,8.0,4.0,2.0,2.0,10.0,5.0,3.0,4.0,7.0,2.0,1.0,0.0
Q13972,27.0,3.0,51.0,78.0,3.0,27.0,14.0,6.0,73.0,9.0,7.0,35.0,35.0,36.0,42.0,67.0,36.0,5.0,0.0,4.0
Q13976,10.0,0.0,35.0,44.0,3.0,15.0,7.0,5.0,39.0,3.0,3.0,15.0,12.0,10.0,19.0,23.0,15.0,6.0,1.0,2.0
Q14002,6.0,2.0,5.0,11.0,2.0,5.0,2.0,1.0,5.0,11.0,1.0,24.0,14.0,10.0,5.0,11.0,5.0,4.0,2.0,2.0
Q14003,50.0,2.0,32.0,25.0,8.0,66.0,11.0,8.0,20.0,20.0,4.0,13.0,85.0,17.0,28.0,27.0,15.0,9.0,4.0,7.0
Q14004,92.0,2.0,63.0,80.0,3.0,90.0,24.0,18.0,100.0,62.0,5.0,37.0,111.0,60.0,105.0,177.0,61.0,29.0,2.0,16.0
Q14005,79.0,10.0,52.0,77.0,9.0,72.0,20.0,12.0,75.0,56.0,9.0,26.0,98.0,58.0,59.0,156.0,55.0,19.0,3.0,7.0
Q14008,65.0,2.0,88.0,143.0,4.0,62.0,16.0,13.0,164.0,18.0,14.0,53.0,66.0,51.0,39.0,103.0,51.0,23.0,1.0,0.0
Q14011,4.0,0.0,12.0,8.0,5.0,28.0,1.0,0.0,5.0,0.0,2.0,6.0,0.0,7.0,21.0,22.0,2.0,0.0,0.0,9.0
Q14012,10.0,2.0,18.0,21.0,1.0,17.0,4.0,0.0,15.0,10.0,1.0,2.0,11.0,12.0,6.0,6.0,8.0,5.0,0.0,1.0
Q14019,8.0,0.0,10.0,10.0,0.0,8.0,1.0,0.0,8.0,1.0,2.0,4.0,0.0,7.0,4.0,4.0,4.0,1.0,0.0,1.0
Q14028,69.0,2.0,48.0,146.0,8.0,51.0,17.0,11.0,72.0,37.0,13.0,20.0,102.0,44.0,37.0,65.0,47.0,40.0,8.0,7.0
Q14031,14.0,1.0,30.0,33.0,1.0,193.0,1.0,2.0,80.0,10.0,1.0,16.0,197.0,31.0,14.0,26.0,20.0,4.0,1.0,1.0
Q14032,2.0,0.0,8.0,18.0,2.0,10.0,5.0,1.0,11.0,5.0,4.0,9.0,8.0,10.0,11.0,8.0,7.0,1.0,0.0,0.0
Q14050,45.0,5.0,28.0,32.0,4.0,209.0,4.0,11.0,29.0,47.0,5.0,5.0,137.0,24.0,32.0,25.0,11.0,20.0,0.0,2.0
Q14055,32.0,0.0,23.0,30.0,3.0,182.0,5.0,19.0,37.0,24.0,8.0,6.0,137.0,32.0,26.0,16.0,14.0,23.0,0.0,4.0
Q14061,4.0,0.0,1.0,8.0,0.0,2.0,2.0,2.0,8.0,3.0,1.0,1.0,7.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0
Q14093,23.0,0.0,43.0,29.0,1.0,22.0,0.0,5.0,92.0,5.0,1.0,9.0,9.0,11.0,13.0,27.0,14.0,5.0,0.0,2.0
Q14094,6.0,3.0,14.0,14.0,7.0,9.0,10.0,0.0,19.0,8.0,3.0,11.0,20.0,15.0,12.0,25.0,10.0,13.0,0.0,4.0
Q14103,26.0,0.0,12.0,28.0,2.0,31.0,3.0,2.0,24.0,1.0,2.0,14.0,7.0,11.0,11.0,18.0,10.0,4.0,3.0,15.0
Q14106,15.0,1.0,8.0,14.0,2.0,27.0,1.0,0.0,15.0,4.0,4.0,12.0,17.0,16.0,6.0,25.0,7.0,2.0,0.0,0.0
Q14108,8.0,3.0,20.0,19.0,5.0,13.0,3.0,1.0,15.0,13.0,2.0,11.0,6.0,8.0,11.0,10.0,10.0,7.0,1.0,2.0
Q14112,29.0,0.0,60.0,58.0,4.0,45.0,20.0,3.0,18.0,16.0,4.0,27.0,56.0,23.0,44.0,45.0,39.0,8.0,0.0,5.0
Q14114,42.0,1.0,57.0,42.0,1.0,43.0,13.0,10.0,34.0,37.0,5.0,22.0,41.0,22.0,33.0,42.0,36.0,16.0,1.0,4.0
Q14116,2.0,0.0,16.0,14.0,0.0,3.0,1.0,0.0,10.0,2.0,1.0,11.0,4.0,3.0,6.0,2.0,2.0,1.0,0.0,2.0
Q14117,14.0,0.0,20.0,14.0,0.0,15.0,3.0,0.0,24.0,4.0,1.0,6.0,9.0,4.0,8.0,8.0,11.0,4.0,0.0,0.0
Q14118,25.0,0.0,33.0,38.0,4.0,25.0,12.0,6.0,37.0,17.0,7.0,18.0,77.0,18.0,39.0,42.0,53.0,21.0,1.0,7.0
Q14119,27.0,0.0,8.0,18.0,3.0,14.0,7.0,6.0,34.0,10.0,6.0,18.0,44.0,36.0,15.0,47.0,53.0,16.0,2.0,4.0
Q14123,23.0,0.0,33.0,47.0,2.0,22.0,7.0,5.0,56.0,7.0,7.0,21.0,17.0,22.0,36.0,49.0,19.0,7.0,2.0,4.0
Q14126,32.0,1.0,32.0,69.0,2.0,44.0,14.0,10.0,41.0,23.0,10.0,33.0,33.0,30.0,29.0,50.0,44.0,18.0,0.0,6.0
Q14129,16.0,2.0,6.0,18.0,0.0,9.0,3.0,0.0,8.0,7.0,2.0,4.0,9.0,19.0,15.0,8.0,3.0,5.0,2.0,4.0
Q14134,26.0,0.0,28.0,49.0,6.0,35.0,8.0,7.0,40.0,11.0,3.0,28.0,20.0,27.0,28.0,48.0,22.0,9.0,0.0,3.0
Q14135,28.0,6.0,16.0,14.0,2.0,15.0,13.0,7.0,11.0,18.0,5.0,10.0,31.0,6.0,23.0,39.0,14.0,11.0,1.0,3.0
Q14137,25.0,2.0,41.0,46.0,5.0,27.0,7.0,5.0,21.0,19.0,8.0,10.0,35.0,19.0,45.0,30.0,19.0,13.0,2.0,5.0
Q14139,17.0,1.0,47.0,60.0,3.0,16.0,8.0,5.0,35.0,12.0,3.0,29.0,29.0,43.0,21.0,36.0,16.0,6.0,0.0,1.0
Q14140,17.0,3.0,27.0,20.0,9.0,15.0,5.0,3.0,15.0,21.0,6.0,3.0,28.0,9.0,6.0,39.0,30.0,7.0,0.0,5.0
Q14141,14.0,1.0,16.0,37.0,1.0,15.0,6.0,2.0,32.0,5.0,3.0,11.0,8.0,22.0,9.0,19.0,16.0,4.0,1.0,0.0
Q14142,15.0,1.0,20.0,26.0,1.0,18.0,2.0,2.0,17.0,11.0,1.0,7.0,16.0,21.0,24.0,19.0,13.0,5.0,2.0,0.0
Q14145,8.0,3.0,19.0,26.0,2.0,12.0,6.0,0.0,12.0,3.0,7.0,14.0,14.0,24.0,18.0,17.0,18.0,3.0,0.0,1.0
Q14146,42.0,0.0,40.0,71.0,2.0,34.0,17.0,6.0,52.0,8.0,4.0,21.0,40.0,65.0,40.0,65.0,22.0,6.0,1.0,5.0
Q14147,46.0,1.0,40.0,59.0,3.0,32.0,15.0,0.0,28.0,11.0,1.0,11.0,48.0,49.0,52.0,40.0,25.0,6.0,0.0,2.0
Q14149,22.0,5.0,51.0,69.0,5.0,18.0,13.0,10.0,53.0,17.0,7.0,34.0,25.0,39.0,29.0,52.0,34.0,28.0,0.0,4.0
Q14151,53.0,4.0,68.0,126.0,12.0,81.0,28.0,12.0,69.0,38.0,16.0,12.0,51.0,37.0,100.0,74.0,28.0,28.0,5.0,9.0
Q14152,32.0,0.0,136.0,157.0,5.0,48.0,10.0,10.0,72.0,27.0,13.0,29.0,54.0,49.0,199.0,47.0,21.0,10.0,19.0,7.0
Q14153,25.0,12.0,25.0,23.0,8.0,28.0,9.0,3.0,13.0,20.0,2.0,10.0,33.0,19.0,32.0,57.0,16.0,14.0,2.0,3.0
Q14154,18.0,0.0,11.0,18.0,4.0,25.0,11.0,1.0,14.0,15.0,2.0,10.0,39.0,24.0,27.0,44.0,17.0,6.0,1.0,1.0
Q14155,18.0,0.0,25.0,46.0,1.0,18.0,16.0,5.0,41.0,19.0,6.0,23.0,37.0,26.0,26.0,61.0,39.0,6.0,2.0,4.0
Q14156,11.0,1.0,38.0,44.0,3.0,20.0,9.0,3.0,38.0,6.0,5.0,21.0,21.0,16.0,25.0,35.0,15.0,11.0,0.0,3.0
Q14157,62.0,0.0,38.0,39.0,10.0,84.0,23.0,10.0,33.0,37.0,11.0,54.0,75.0,75.0,39.0,166.0,107.0,29.0,3.0,13.0
Q14159,28.0,3.0,41.0,55.0,4.0,39.0,8.0,4.0,35.0,21.0,4.0,14.0,42.0,29.0,48.0,67.0,35.0,8.0,0.0,4.0
Q14160,97.0,3.0,51.0,156.0,6.0,86.0,18.0,5.0,39.0,35.0,7.0,18.0,136.0,65.0,101.0,77.0,41.0,30.0,3.0,3.0
Q14161,21.0,0.0,36.0,38.0,1.0,20.0,11.0,5.0,32.0,17.0,11.0,26.0,32.0,35.0,37.0,62.0,37.0,13.0,2.0,7.0
Q14162,61.0,1.0,24.0,62.0,3.0,61.0,16.0,2.0,22.0,31.0,3.0,11.0,83.0,39.0,53.0,68.0,27.0,18.0,3.0,1.0
Q14164,20.0,1.0,17.0,41.0,1.0,14.0,9.0,2.0,25.0,7.0,2.0,10.0,17.0,25.0,27.0,20.0,12.0,4.0,0.0,3.0
Q14165,12.0,2.0,9.0,21.0,5.0,17.0,4.0,3.0,13.0,19.0,1.0,6.0,13.0,7.0,10.0,9.0,7.0,8.0,1.0,3.0
Q14166,15.0,0.0,22.0,44.0,0.0,16.0,8.0,0.0,12.0,1.0,1.0,8.0,29.0,19.0,23.0,11.0,11.0,6.0,1.0,0.0
Q14168,18.0,0.0,15.0,36.0,1.0,23.0,7.0,2.0,16.0,5.0,5.0,9.0,12.0,14.0,29.0,19.0,15.0,2.0,1.0,3.0
Q14181,12.0,1.0,16.0,39.0,0.0,17.0,7.0,3.0,17.0,5.0,1.0,9.0,13.0,18.0,16.0,35.0,18.0,4.0,0.0,0.0
Q14183,21.0,2.0,17.0,17.0,2.0,22.0,5.0,0.0,19.0,6.0,1.0,10.0,15.0,7.0,15.0,15.0,8.0,4.0,0.0,1.0
Q14184,20.0,1.0,24.0,18.0,2.0,18.0,6.0,1.0,32.0,5.0,1.0,13.0,24.0,4.0,17.0,13.0,9.0,5.0,0.0,3.0
Q14185,26.0,0.0,80.0,103.0,8.0,40.0,21.0,13.0,107.0,25.0,11.0,38.0,59.0,54.0,59.0,66.0,36.0,16.0,1.0,7.0
Q14186,19.0,0.0,17.0,25.0,3.0,18.0,5.0,1.0,19.0,3.0,3.0,23.0,15.0,21.0,11.0,29.0,16.0,6.0,0.0,3.0
Q14190,32.0,3.0,14.0,32.0,1.0,20.0,8.0,1.0,27.0,9.0,2.0,8.0,43.0,18.0,18.0,35.0,17.0,4.0,1.0,6.0
Q14191,16.0,5.0,63.0,101.0,5.0,38.0,17.0,6.0,92.0,15.0,17.0,47.0,25.0,38.0,38.0,82.0,40.0,14.0,1.0,6.0
Q14192,4.0,1.0,16.0,19.0,1.0,12.0,4.0,1.0,25.0,0.0,2.0,8.0,9.0,13.0,11.0,9.0,14.0,4.0,0.0,1.0
Q14194,12.0,1.0,22.0,17.0,1.0,23.0,4.0,6.0,28.0,4.0,3.0,15.0,18.0,12.0,8.0,16.0,16.0,5.0,0.0,3.0
Q14195,13.0,0.0,24.0,17.0,0.0,23.0,2.0,6.0,23.0,6.0,3.0,14.0,13.0,10.0,10.0,18.0,17.0,6.0,0.0,2.0
Q14197,8.0,1.0,10.0,10.0,1.0,7.0,2.0,4.0,13.0,4.0,2.0,7.0,8.0,8.0,18.0,7.0,10.0,4.0,2.0,1.0
Q14201,4.0,1.0,8.0,16.0,3.0,8.0,7.0,1.0,23.0,3.0,6.0,12.0,21.0,4.0,11.0,13.0,5.0,4.0,1.0,5.0
Q14202,32.0,3.0,63.0,90.0,5.0,61.0,13.0,7.0,67.0,31.0,9.0,30.0,97.0,47.0,58.0,81.0,50.0,28.0,1.0,3.0
Q14203,70.0,0.0,50.0,117.0,4.0,45.0,10.0,12.0,69.0,25.0,10.0,11.0,52.0,63.0,57.0,66.0,38.0,17.0,0.0,3.0
Q14204,82.0,0.0,174.0,269.0,1.0,79.0,27.0,7.0,205.0,14.0,13.0,97.0,73.0,123.0,115.0,107.0,85.0,27.0,0.0,7.0
Q14206,5.0,1.0,12.0,12.0,1.0,6.0,2.0,2.0,13.0,1.0,2.0,4.0,10.0,7.0,5.0,8.0,8.0,2.0,0.0,2.0
Q14207,49.0,9.0,55.0,99.0,17.0,47.0,24.0,26.0,89.0,47.0,10.0,95.0,84.0,73.0,40.0,177.0,85.0,49.0,0.0,3.0
Q14209,24.0,4.0,21.0,24.0,2.0,17.0,3.0,3.0,17.0,17.0,5.0,5.0,50.0,25.0,13.0,27.0,21.0,9.0,0.0,3.0
Q14210,14.0,0.0,2.0,4.0,0.0,3.0,3.0,1.0,3.0,11.0,1.0,4.0,6.0,4.0,5.0,12.0,10.0,4.0,0.0,1.0
Q14213,10.0,2.0,5.0,7.0,2.0,8.0,2.0,1.0,2.0,10.0,1.0,1.0,18.0,5.0,13.0,10.0,11.0,1.0,2.0,1.0
Q14232,5.0,0.0,17.0,14.0,0.0,3.0,1.0,1.0,22.0,6.0,1.0,5.0,4.0,7.0,7.0,9.0,3.0,0.0,0.0,1.0
Q14236,1.0,0.0,5.0,9.0,0.0,5.0,4.0,0.0,11.0,2.0,1.0,6.0,4.0,6.0,17.0,5.0,5.0,1.0,0.0,1.0
Q14240,6.0,0.0,20.0,27.0,1.0,15.0,3.0,2.0,16.0,0.0,3.0,13.0,3.0,9.0,21.0,9.0,11.0,1.0,0.0,3.0
Q14241,48.0,5.0,43.0,66.0,14.0,38.0,25.0,7.0,95.0,34.0,12.0,23.0,59.0,28.0,53.0,77.0,21.0,31.0,1.0,15.0
Q14242,51.0,0.0,13.0,34.0,5.0,19.0,4.0,5.0,7.0,35.0,10.0,8.0,38.0,23.0,13.0,19.0,65.0,8.0,2.0,6.0
Q14244,68.0,2.0,23.0,98.0,5.0,34.0,15.0,14.0,49.0,46.0,8.0,25.0,65.0,35.0,91.0,67.0,38.0,41.0,5.0,5.0
Q14246,11.0,2.0,27.0,31.0,9.0,30.0,11.0,7.0,35.0,15.0,6.0,32.0,28.0,24.0,23.0,44.0,32.0,13.0,5.0,2.0
Q14247,26.0,0.0,36.0,50.0,5.0,21.0,6.0,1.0,45.0,1.0,4.0,8.0,11.0,31.0,21.0,27.0,17.0,11.0,1.0,5.0
Q14249,22.0,0.0,7.0,12.0,0.0,21.0,2.0,1.0,8.0,9.0,1.0,4.0,9.0,5.0,21.0,7.0,5.0,5.0,1.0,1.0
Q14254,17.0,1.0,19.0,40.0,1.0,11.0,2.0,7.0,29.0,8.0,2.0,7.0,3.0,23.0,17.0,11.0,9.0,7.0,0.0,4.0
Q14257,12.0,1.0,29.0,32.0,1.0,13.0,6.0,0.0,16.0,15.0,3.0,10.0,7.0,12.0,10.0,7.0,4.0,3.0,1.0,3.0
Q14258,18.0,1.0,20.0,41.0,0.0,8.0,10.0,1.0,41.0,7.0,3.0,20.0,32.0,27.0,21.0,29.0,23.0,9.0,1.0,2.0
Q14264,4.0,0.0,14.0,25.0,1.0,14.0,5.0,1.0,22.0,13.0,5.0,18.0,16.0,16.0,7.0,23.0,22.0,1.0,2.0,0.0
Q14289,11.0,2.0,33.0,68.0,5.0,16.0,10.0,4.0,46.0,19.0,7.0,28.0,48.0,31.0,35.0,34.0,18.0,10.0,1.0,5.0
Q14296,13.0,0.0,10.0,19.0,0.0,17.0,4.0,0.0,7.0,1.0,1.0,5.0,34.0,27.0,37.0,16.0,9.0,4.0,1.0,1.0
Q14314,10.0,0.0,14.0,25.0,3.0,17.0,4.0,2.0,24.0,7.0,2.0,24.0,11.0,8.0,14.0,20.0,6.0,5.0,2.0,3.0
Q14315,32.0,1.0,115.0,149.0,2.0,113.0,25.0,1.0,124.0,5.0,3.0,48.0,110.0,49.0,78.0,64.0,51.0,11.0,0.0,7.0
Q14318,25.0,2.0,17.0,39.0,3.0,15.0,3.0,1.0,13.0,10.0,4.0,6.0,30.0,11.0,12.0,14.0,4.0,6.0,3.0,1.0
Q14320,16.0,0.0,16.0,52.0,2.0,9.0,7.0,5.0,40.0,7.0,9.0,6.0,5.0,11.0,22.0,17.0,7.0,1.0,1.0,3.0
Q14324,25.0,0.0,48.0,87.0,3.0,41.0,9.0,5.0,91.0,9.0,6.0,20.0,34.0,26.0,46.0,33.0,37.0,17.0,0.0,5.0
Q14330,2.0,3.0,7.0,7.0,8.0,6.0,3.0,11.0,13.0,12.0,3.0,8.0,6.0,4.0,9.0,13.0,8.0,5.0,2.0,4.0
Q14331,4.0,1.0,15.0,17.0,1.0,6.0,2.0,0.0,36.0,0.0,1.0,5.0,5.0,4.0,5.0,10.0,6.0,2.0,0.0,4.0
Q14332,19.0,0.0,10.0,23.0,7.0,23.0,13.0,2.0,12.0,17.0,2.0,5.0,22.0,15.0,19.0,13.0,15.0,7.0,0.0,3.0
Q14344,6.0,0.0,19.0,21.0,1.0,7.0,2.0,2.0,16.0,4.0,4.0,7.0,8.0,18.0,17.0,11.0,4.0,2.0,0.0,1.0
Q14353,12.0,0.0,8.0,9.0,0.0,7.0,2.0,1.0,7.0,1.0,1.0,4.0,12.0,3.0,9.0,6.0,4.0,1.0,0.0,0.0
Q14376,9.0,0.0,9.0,17.0,0.0,18.0,2.0,0.0,11.0,2.0,2.0,5.0,5.0,14.0,14.0,6.0,6.0,1.0,0.0,1.0
Q14390,5.0,0.0,8.0,8.0,3.0,6.0,3.0,1.0,4.0,0.0,1.0,4.0,8.0,8.0,3.0,3.0,3.0,2.0,0.0,2.0
Q14392,19.0,1.0,17.0,30.0,2.0,19.0,12.0,3.0,11.0,16.0,4.0,7.0,20.0,24.0,28.0,28.0,15.0,5.0,0.0,3.0
Q14393,21.0,0.0,31.0,29.0,1.0,23.0,4.0,0.0,18.0,9.0,2.0,13.0,22.0,21.0,28.0,12.0,12.0,3.0,0.0,3.0
Q14397,11.0,0.0,13.0,28.0,1.0,13.0,1.0,0.0,26.0,2.0,1.0,5.0,14.0,26.0,13.0,11.0,11.0,3.0,0.0,0.0
Q14406,4.0,0.0,10.0,10.0,1.0,7.0,6.0,0.0,7.0,4.0,2.0,5.0,3.0,9.0,6.0,12.0,5.0,2.0,1.0,2.0
Q14409,4.0,0.0,9.0,27.0,1.0,16.0,6.0,4.0,20.0,3.0,3.0,8.0,9.0,7.0,9.0,15.0,8.0,0.0,0.0,3.0
Q14410,5.0,0.0,9.0,29.0,2.0,16.0,4.0,2.0,18.0,2.0,3.0,11.0,10.0,7.0,11.0,10.0,10.0,2.0,0.0,2.0
Q14416,36.0,0.0,20.0,26.0,9.0,28.0,5.0,2.0,14.0,26.0,1.0,11.0,25.0,15.0,38.0,32.0,17.0,11.0,2.0,4.0
Q14432,57.0,9.0,53.0,64.0,7.0,50.0,16.0,18.0,43.0,38.0,6.0,34.0,62.0,35.0,53.0,91.0,46.0,25.0,4.0,5.0
Q14435,13.0,1.0,16.0,33.0,5.0,13.0,9.0,7.0,36.0,8.0,3.0,18.0,13.0,17.0,14.0,14.0,8.0,10.0,1.0,8.0
Q14439,21.0,2.0,8.0,25.0,12.0,13.0,8.0,13.0,18.0,18.0,5.0,13.0,23.0,15.0,16.0,30.0,14.0,23.0,4.0,7.0
Q14442,7.0,2.0,6.0,8.0,5.0,5.0,3.0,5.0,7.0,8.0,3.0,1.0,5.0,6.0,8.0,11.0,6.0,2.0,0.0,5.0
Q14444,43.0,2.0,25.0,54.0,14.0,44.0,12.0,7.0,24.0,21.0,17.0,37.0,57.0,76.0,31.0,62.0,36.0,32.0,1.0,18.0
Q14449,20.0,2.0,19.0,25.0,1.0,22.0,8.0,4.0,25.0,10.0,2.0,11.0,13.0,18.0,20.0,27.0,13.0,4.0,0.0,3.0
Q14451,16.0,1.0,15.0,29.0,1.0,23.0,11.0,2.0,15.0,20.0,2.0,10.0,31.0,17.0,27.0,30.0,12.0,4.0,0.0,0.0
Q14457,8.0,0.0,20.0,45.0,3.0,16.0,0.0,5.0,23.0,7.0,6.0,20.0,8.0,23.0,17.0,19.0,17.0,3.0,1.0,2.0
Q14469,23.0,0.0,7.0,7.0,1.0,17.0,5.0,3.0,13.0,5.0,3.0,11.0,35.0,7.0,11.0,22.0,15.0,3.0,1.0,2.0
Q14493,15.0,4.0,22.0,26.0,7.0,10.0,6.0,3.0,15.0,8.0,5.0,5.0,19.0,8.0,29.0,29.0,9.0,7.0,3.0,3.0
Q14494,36.0,0.0,48.0,64.0,7.0,41.0,4.0,3.0,23.0,37.0,5.0,27.0,41.0,38.0,35.0,83.0,25.0,13.0,1.0,6.0
Q14498,23.0,0.0,19.0,31.0,4.0,20.0,3.0,5.0,32.0,5.0,3.0,13.0,16.0,16.0,51.0,43.0,15.0,3.0,1.0,3.0
Q14500,17.0,1.0,18.0,28.0,10.0,20.0,7.0,6.0,13.0,12.0,2.0,11.0,7.0,11.0,26.0,11.0,7.0,8.0,2.0,4.0
Q14507,2.0,0.0,5.0,10.0,0.0,4.0,0.0,4.0,8.0,7.0,1.0,5.0,3.0,0.0,8.0,10.0,2.0,1.0,1.0,4.0
Q14508,9.0,1.0,4.0,5.0,4.0,9.0,0.0,1.0,3.0,12.0,1.0,7.0,4.0,9.0,3.0,6.0,5.0,4.0,0.0,0.0
Q14511,26.0,4.0,36.0,41.0,6.0,42.0,22.0,10.0,35.0,21.0,10.0,27.0,54.0,52.0,28.0,54.0,28.0,17.0,0.0,8.0
Q14512,6.0,2.0,9.0,16.0,2.0,6.0,2.0,3.0,26.0,14.0,3.0,7.0,7.0,9.0,9.0,15.0,15.0,7.0,0.0,1.0
Q14515,33.0,1.0,44.0,81.0,10.0,31.0,24.0,13.0,44.0,27.0,8.0,36.0,25.0,38.0,18.0,47.0,34.0,14.0,1.0,5.0
Q14517,71.0,7.0,149.0,210.0,24.0,109.0,53.0,21.0,152.0,60.0,11.0,113.0,136.0,105.0,82.0,172.0,92.0,46.0,4.0,19.0
Q14520,12.0,0.0,27.0,30.0,2.0,17.0,7.0,1.0,29.0,7.0,4.0,13.0,20.0,16.0,13.0,26.0,17.0,5.0,0.0,2.0
Q14524,56.0,6.0,64.0,111.0,26.0,64.0,14.0,17.0,59.0,53.0,11.0,32.0,76.0,48.0,69.0,99.0,61.0,19.0,3.0,14.0
Q14525,18.0,16.0,13.0,37.0,3.0,9.0,2.0,3.0,8.0,11.0,1.0,25.0,15.0,25.0,21.0,33.0,17.0,8.0,0.0,4.0
Q14526,53.0,2.0,28.0,45.0,3.0,77.0,9.0,0.0,28.0,23.0,2.0,6.0,77.0,15.0,34.0,34.0,11.0,9.0,0.0,9.0
Q14527,19.0,0.0,41.0,62.0,3.0,26.0,13.0,0.0,70.0,3.0,4.0,32.0,20.0,22.0,26.0,42.0,24.0,3.0,1.0,1.0
Q14532,28.0,15.0,19.0,32.0,2.0,12.0,2.0,3.0,7.0,8.0,6.0,17.0,17.0,23.0,20.0,35.0,18.0,14.0,1.0,2.0
Q14533,23.0,26.0,15.0,37.0,3.0,34.0,3.0,5.0,14.0,10.0,1.0,16.0,12.0,18.0,28.0,40.0,16.0,18.0,0.0,2.0
Q14534,9.0,2.0,18.0,23.0,10.0,15.0,7.0,5.0,27.0,16.0,3.0,13.0,10.0,12.0,16.0,22.0,12.0,4.0,4.0,7.0
Q14541,6.0,0.0,18.0,14.0,4.0,15.0,8.0,7.0,15.0,13.0,4.0,15.0,13.0,20.0,17.0,24.0,11.0,7.0,1.0,3.0
Q14542,10.0,1.0,10.0,13.0,7.0,8.0,3.0,4.0,8.0,22.0,1.0,4.0,15.0,11.0,7.0,14.0,10.0,5.0,1.0,2.0
Q14549,44.0,1.0,9.0,26.0,3.0,42.0,6.0,3.0,16.0,13.0,2.0,7.0,44.0,11.0,18.0,25.0,12.0,13.0,0.0,4.0
Q14554,12.0,0.0,19.0,36.0,0.0,11.0,6.0,1.0,46.0,7.0,1.0,8.0,22.0,14.0,17.0,11.0,7.0,5.0,6.0,1.0
Q14558,5.0,1.0,9.0,22.0,0.0,11.0,1.0,0.0,13.0,0.0,5.0,7.0,10.0,8.0,13.0,4.0,6.0,2.0,0.0,3.0
Q14562,23.0,1.0,65.0,79.0,1.0,29.0,10.0,3.0,64.0,10.0,9.0,27.0,46.0,30.0,68.0,38.0,33.0,15.0,2.0,6.0
