ID,PTM_count,Phosphorylation_MSD,Glycosylation_MSD,Ubiquitination_MSD,SUMOylation_MSD,Acetyllysine_MSD,Palmitoylation_MSD,Hydroxylation_MSD,Methylation_MSD,Pyrrolidone_carboxylic_acid_MSD
Q96M94,6,1,1,0,0,0,1,0,1,0
D3W0D1,7,1,1,0,0,1,1,0,0,0
Q53RY4,9,1,1,1,0,0,1,0,0,0
Q6PI47,31,1,1,1,0,0,0,0,1,0
O76011,27,1,1,1,0,1,1,1,0,0
Q7Z5Y7,20,1,1,1,0,1,0,0,1,0
Q14721,68,1,1,1,1,1,0,1,1,1
Q63HM1,11,1,1,1,0,0,0,0,1,1
Q8TBQ9,2,0,1,0,0,1,0,0,0,0
Q9NZV8,39,1,1,1,0,0,1,1,1,1
Q9NXV2,16,1,1,1,0,1,1,1,1,0
Q53GT1,20,1,1,1,1,1,0,0,0,1
P41743,36,1,1,0,1,1,0,1,1,0
Q8NCW0,32,1,1,1,0,0,1,1,1,0
A0A0C4DH67,8,1,1,0,0,0,1,0,1,1
P13473,34,1,1,0,1,1,1,0,0,0
Q9NUJ1,14,1,1,1,1,1,0,1,1,0
P08173,31,1,1,1,1,1,1,1,0,1
P46952,8,1,0,1,0,1,1,1,0,0
P42684,112,1,1,1,1,1,0,1,1,1
Q9NPC4,12,1,1,0,0,1,0,1,0,1
Q9UJX6,39,1,1,1,1,1,1,1,0,1
Q9UPM8,43,1,1,1,1,1,1,0,0,1
Q8N4T4,9,1,0,0,0,0,1,1,0,1
Q0P5N6,7,1,1,1,0,0,0,0,1,0
Q8N6S5,15,1,0,0,1,0,1,1,1,0
Q9Y2G4,58,1,1,1,1,1,0,1,1,1
P10398,49,1,1,1,0,1,1,1,1,0
Q5SQI0,39,1,1,1,0,1,0,1,1,1
Q8TDY4,48,1,1,1,1,1,0,1,1,0
Q6ZVZ8,19,1,1,1,0,1,1,0,1,0
Q3MJ40,50,1,1,1,1,1,1,1,1,1
Q9NUP1,17,1,1,1,0,0,1,0,0,0
A6QL63,65,1,1,1,1,1,1,1,1,1
Q5TBC7,2,1,0,1,0,0,0,0,0,0
P55061,3,0,0,1,0,1,0,0,0,1
Q969J3,23,1,1,0,1,1,0,1,0,1
Q9Y6D5,84,1,1,1,1,1,1,0,1,1
Q3B7T3,33,1,1,0,0,0,1,1,1,1
Q9NPZ5,27,1,1,1,1,1,0,0,1,0
O95429,52,1,1,1,1,0,0,1,1,0
Q16520,19,1,1,1,0,0,0,1,1,0
P06881,9,1,0,1,0,1,0,0,0,1
Q9P2K1,80,1,1,1,1,1,0,0,1,1
Q9ULV8,27,1,1,1,1,0,1,1,1,1
Q9UK00,19,1,1,0,0,0,0,0,1,0
P13994,41,1,1,1,0,1,0,0,1,1
Q8NCU1,14,1,1,1,1,1,1,0,0,0
Q7Z3E2,61,1,1,1,1,1,0,0,1,0
Q8NDL9,77,1,1,1,0,1,1,1,1,0
P00918,19,1,1,1,0,1,0,0,0,1
P13501,15,1,1,1,0,1,0,1,0,1
Q5SZD1,18,1,0,1,0,0,0,1,1,1
Q8IWX8,70,1,1,1,1,1,1,1,1,1
Q03701,47,1,1,1,1,1,1,0,0,0
P16070,74,1,1,1,0,1,1,0,1,1
P61604,14,1,1,1,0,1,0,0,0,1
Q8N9P6,31,1,0,1,0,0,1,1,1,1
Q9P2D1,238,1,1,1,1,1,1,1,1,1
Q8TDX6,27,1,1,1,1,1,0,0,1,1
Q96MD7,13,1,0,0,0,1,0,1,0,1
Q5T5M9,13,1,1,1,0,1,1,1,0,1
Q5T5N4,24,1,1,1,1,1,1,0,0,1
Q8IU89,11,1,1,0,0,1,1,0,0,1
C9JXX5,10,1,0,1,0,0,0,0,1,1
B7Z368,20,1,1,1,0,0,1,1,0,0
Q03692,87,1,1,1,1,1,0,1,1,1
Q6PJW8,48,1,1,1,1,1,0,0,1,1
Q9UQC9,47,1,1,1,1,1,0,1,1,0
O14967,38,1,1,1,1,1,1,1,0,0
P54107,11,1,1,0,0,1,1,1,1,1
Q9BZB8,31,1,1,1,0,1,1,1,1,1
P13584,14,1,1,1,0,1,0,1,1,1
O14810,12,1,0,1,1,0,0,0,1,1
Q9H6X5,85,1,1,1,1,1,0,0,1,0
C9J6K1,7,1,0,1,0,0,0,1,0,1
Q6ZPD9,17,1,1,0,1,1,1,0,0,1
P50461,18,1,1,1,0,1,1,1,0,0
Q8N104,5,1,0,0,0,1,1,1,0,0
A0A1B0GTR3,19,1,1,0,0,0,0,0,1,0
P0DP73,10,1,0,0,0,1,0,1,1,1
Q9H467,17,1,0,1,0,1,0,1,1,0
Q8WYQ4,18,1,1,0,1,1,0,1,1,0
Q9H0Q0,6,1,1,0,0,1,0,0,0,0
Q96SD1,47,1,1,1,0,1,1,1,0,1
A2RUS2,37,1,1,1,1,1,0,0,1,1
Q9Y6V7,16,1,0,1,1,1,0,1,0,1
Q8IZD4,57,1,1,1,0,1,0,0,1,1
P80365,17,1,1,0,0,1,1,1,1,1
P37059,14,1,1,0,1,1,0,1,0,1
P51659,37,1,1,1,1,1,0,0,0,0
Q9H5J4,3,1,1,0,1,0,0,0,0,0
Q5J8M3,14,1,0,1,0,0,0,0,1,1
P06733,36,1,1,1,0,1,0,0,0,1
Q9UHY7,3,0,1,1,1,0,0,0,0,0
Q96J88,21,1,1,1,1,0,0,0,0,1
Q5XG92,16,1,1,1,0,1,1,1,1,0
Q96K12,12,1,1,1,0,1,0,0,0,1
O15083,51,1,1,1,1,1,0,0,1,0
P62495,16,1,1,1,1,1,0,0,1,0
Q05397,54,1,1,1,1,1,0,1,0,1
P50548,67,1,1,1,1,0,0,1,1,1
Q6P587,8,1,1,1,1,1,0,0,0,0
Q86UY5,35,1,1,1,1,1,0,1,1,1
P22794,14,1,1,1,0,0,0,0,0,1
Q3ZCQ3,17,1,1,0,0,0,0,1,1,0
Q8N128,18,1,1,1,0,0,0,0,0,1
O95571,10,1,0,0,0,1,0,0,1,1
Q49AJ0,60,1,1,1,1,1,0,1,1,0
C9JC47,30,1,1,1,1,0,0,1,1,0
Q8N7L0,8,1,0,1,0,0,0,0,1,1
A0A1B0GVR7,11,1,1,0,0,1,0,0,0,0
O60774,19,1,1,1,1,1,1,0,1,1
Q96DP5,15,1,1,1,0,0,1,0,1,1
Q6BAA4,33,1,1,1,1,1,0,1,1,1
Q96AY3,18,1,1,1,0,1,0,0,1,0
Q5T1M5,106,1,1,1,1,1,0,0,1,0
Q8N0W3,25,1,1,1,1,0,1,1,1,1
Q7Z6M2,16,1,1,0,1,0,0,1,1,1
Q96C11,14,1,1,1,1,1,0,0,0,0
Q96QU4,28,1,1,1,0,1,0,0,1,0
Q5NUL3,12,1,1,1,0,1,1,1,0,1
Q9UQC2,92,1,1,1,0,1,1,0,1,0
Q9BTY2,17,1,1,1,1,1,1,0,0,1
Q9Y2L6,88,1,1,1,0,1,1,0,1,1
Q8N292,15,1,1,1,0,0,1,0,1,0
Q12841,15,1,1,1,0,1,0,1,0,0
Q0VG06,35,1,1,1,1,1,0,1,0,1
P85037,104,1,1,1,1,1,1,1,1,1
A8MWK0,24,1,1,1,1,1,1,0,0,1
Q9H4G4,8,1,0,1,0,1,0,0,0,1
Q9H936,14,1,1,1,0,1,0,0,1,0
Q8TF65,13,1,0,1,1,1,0,0,1,0
Q8WU67,14,1,1,1,0,1,0,0,1,1
P11230,18,1,1,1,1,1,0,1,1,0
Q6ZSZ5,109,1,1,1,1,1,1,1,1,1
O14497,257,1,1,1,0,1,0,1,1,1
P28838,22,1,1,1,0,1,0,0,0,0
Q8NB49,37,1,1,1,0,1,1,1,1,1
Q9Y2G3,46,1,1,1,1,1,1,1,0,1
P11245,5,1,1,1,0,0,0,1,0,0
Q9H1Y0,6,0,1,1,0,1,0,0,0,0
Q8WUW1,3,0,0,0,1,1,0,0,0,1
O95393,26,1,1,0,1,0,1,0,1,0
Q9HCU9,27,1,0,1,0,1,0,1,0,1
Q9BRD0,94,1,1,1,1,1,0,1,1,0
Q9H3Q1,41,1,1,1,0,0,0,1,1,0
Q9UKI2,24,1,1,0,1,1,0,1,0,1
O60909,23,1,1,1,0,1,1,1,1,1
P62952,1,0,0,0,0,0,1,0,0,0
Q7Z5W3,9,1,1,1,0,0,0,1,0,1
Q9BZR8,27,1,1,1,0,1,1,0,0,0
Q96GS4,48,1,1,1,0,1,1,1,1,0
Q9BYG0,14,1,1,1,0,1,1,1,1,0
Q9H8M2,46,1,1,1,1,1,0,0,1,0
Q13072,2,1,0,1,0,0,0,0,0,0
Q8NHY0,22,1,0,1,1,1,1,1,1,1
Q7Z5L3,21,1,1,0,0,1,0,1,1,0
P05814,14,1,1,1,0,1,0,0,1,0
Q8WV48,17,1,1,1,0,0,0,0,1,0
Q6ZN84,32,1,1,1,1,1,0,0,0,1
Q8N350,106,1,1,1,0,0,1,1,1,1
P45973,19,1,1,1,0,1,0,0,1,1
P22362,6,0,1,0,0,0,1,1,0,1
Q6UY09,37,1,1,1,1,0,1,1,0,1
Q16663,4,0,1,0,0,0,0,0,1,1
Q5VT06,322,1,1,1,1,1,0,1,1,1
Q9UQN3,21,1,1,1,1,1,0,0,1,0
P0DO97,29,1,1,1,1,1,1,1,0,0
P52757,13,1,1,1,1,0,0,0,1,0
P51685,11,1,1,0,0,0,1,0,0,1
Q9P209,53,1,1,1,1,1,1,1,0,0
P11912,15,1,1,1,0,0,0,0,1,1
Q6ZMG9,13,1,1,1,0,1,0,0,0,0
Q9GZU0,8,1,1,0,1,1,0,0,0,0
Q99618,42,1,1,1,0,1,0,0,0,0
Q00537,52,1,1,1,1,1,0,1,1,1
Q6P9H4,44,1,1,1,1,1,0,0,1,0
Q14050,108,1,1,1,1,1,0,1,1,1
Q7Z7K6,43,1,1,0,0,1,0,1,1,1
P20849,109,1,1,1,1,1,1,1,1,0
Q5JTJ3,10,1,0,0,0,0,0,1,1,1
Q9NZ45,10,1,0,1,0,0,0,0,0,0
Q8N769,6,1,1,0,0,0,0,0,1,0
Q9NWQ9,6,1,1,1,0,0,0,1,0,0
Q8N1G2,41,1,1,1,1,1,1,1,1,0
Q9H972,53,1,1,1,1,0,1,1,1,0
Q8IYJ2,44,1,1,1,1,1,1,0,1,0
Q96AJ1,38,1,1,1,1,1,1,1,0,1
Q8IYA6,51,1,1,1,1,1,0,1,1,1
P53675,47,1,1,1,1,1,0,0,0,1
Q9BW66,13,1,1,0,1,1,0,0,1,0
P82279,88,1,1,1,1,1,0,1,1,1
Q9UQ03,16,1,1,1,0,1,1,0,1,0
P31327,90,1,1,1,1,1,0,0,1,1
Q96SQ9,12,1,1,0,0,1,0,0,1,1
P07316,4,1,0,1,0,1,0,1,0,0
P02511,12,1,1,1,0,1,0,0,0,0
P46109,26,1,1,1,0,0,0,0,1,0
P0CG13,5,1,1,0,0,1,0,1,0,0
Q9GZU7,16,1,1,1,0,1,1,0,0,0
Q96RT6,70,1,1,1,1,1,0,1,1,0
Q8NFK1,12,1,1,1,0,1,1,1,0,1
Q9H8E8,60,1,1,1,1,1,0,1,1,1
Q9Y6G9,51,1,1,1,1,1,0,1,0,0
Q9BTE7,12,1,0,1,1,1,0,1,1,0
Q8IY21,43,1,1,1,1,1,1,0,1,1
Q8WXF8,27,1,1,1,0,0,0,1,1,1
Q9NPI6,61,1,1,1,1,1,0,0,1,1
Q8N690,2,1,0,0,0,0,0,1,0,0
Q92771,55,1,1,1,0,1,1,0,1,1
Q9UI46,49,1,1,1,1,1,0,1,1,1
P06340,5,0,1,1,0,0,0,0,0,1
Q9NSV4,86,1,1,1,1,1,1,1,1,1
Q05329,19,1,1,1,1,1,1,1,0,0
Q5T7M9,13,1,1,1,0,1,1,0,0,1
Q8N1I0,92,1,1,1,0,1,0,1,1,1
O95886,107,1,1,1,1,1,0,1,1,0
P59022,3,1,0,0,0,0,0,1,0,1
Q0VDD8,128,1,1,1,1,1,1,0,1,1
Q15054,44,1,1,1,1,1,0,1,1,0
Q8N8Q3,21,1,0,1,0,1,1,1,1,0
Q15370,7,1,1,1,0,0,0,0,0,0
Q8N140,15,1,1,1,1,1,1,0,1,1
Q96AZ1,6,1,0,1,0,0,0,1,0,0
Q8WVE0,7,1,1,1,0,1,0,0,0,0
P11308,38,1,1,1,1,1,0,1,1,0
O60667,31,1,1,1,1,1,0,1,1,0
P84090,6,1,1,1,0,0,0,1,0,0
P34910,62,1,1,1,0,0,1,1,1,1
Q6P995,68,1,1,1,1,1,1,0,1,0
Q5XKR9,11,1,1,0,0,0,1,1,0,0
Q9BPY3,16,1,1,0,0,0,1,0,0,1
Q9H098,12,1,0,1,0,0,0,0,0,1
Q7L775,21,1,1,1,1,1,0,0,1,1
Q8IYM0,70,1,1,1,1,1,1,1,1,1
Q32MH5,70,1,1,1,1,1,1,0,0,0
A0A1B0GW35,9,1,0,1,1,1,1,0,0,0
P14921,35,1,0,1,1,1,0,0,1,1
B1AL88,28,1,1,1,0,1,1,1,1,1
Q96ND0,14,1,0,1,1,1,0,0,0,1
Q9Y5M1,8,1,1,0,0,0,1,1,1,0
Q9UHL3,18,1,1,1,0,0,1,0,1,1
Q12929,69,1,1,1,0,1,0,1,1,0
Q9Y6X4,62,1,1,1,0,0,0,0,0,0
A0A1B0GVD1,7,1,0,1,1,0,1,0,1,1
O00167,28,1,1,1,1,0,0,1,0,0
Q9NYL4,8,1,1,0,1,1,1,0,1,0
Q969P5,10,1,0,1,0,1,0,1,0,1
Q8NCQ5,21,1,1,1,0,1,1,1,1,0
Q9UK97,18,1,1,1,1,1,0,1,0,0
Q8NA97,5,1,1,0,1,0,0,0,0,0
Q969F0,8,1,1,0,1,0,0,1,1,1
Q6QHK4,15,1,1,1,1,0,0,0,0,0
P36980,8,1,1,0,0,1,0,1,0,0
Q9NRK6,32,1,1,1,0,1,0,1,1,0
P08910,12,1,1,1,0,1,0,0,0,1
P49902,16,1,1,0,1,1,0,0,0,1
P34969,20,1,1,1,1,0,1,0,1,1
Q9NYB9,55,1,1,1,0,0,0,1,1,1
P55263,18,1,1,1,1,1,1,1,0,1
Q60I27,34,1,1,1,1,1,1,0,1,1
Q02040,52,1,1,1,1,1,1,1,1,1
P55789,21,1,1,1,0,1,1,1,1,1
Q9H6R3,38,1,1,1,0,1,1,1,1,1
Q8WV93,16,1,1,1,0,1,0,1,1,1
A1A5B4,26,1,1,1,0,1,1,1,1,1
Q9BS18,4,1,1,0,0,0,0,0,0,0
Q96LA8,11,1,1,0,1,0,0,1,1,1
Q6UX39,12,1,1,1,0,0,0,0,0,1
A6NJG6,21,1,1,1,0,0,0,0,1,1
Q9UKU9,25,1,1,1,1,1,1,1,1,1
Q9NZN5,117,1,1,1,1,1,0,1,1,1
O60306,47,1,1,1,1,1,0,0,1,1
Q15052,26,1,1,1,1,1,0,1,1,1
Q8IWZ3,179,1,1,1,1,1,1,1,1,1
Q5U4P2,26,1,1,1,0,0,1,1,1,1
Q12797,56,1,1,1,1,1,0,1,1,1
P61158,16,1,1,1,0,1,0,1,0,1
Q9BSF8,36,1,1,0,0,1,0,0,1,1
P55201,107,1,1,1,1,1,1,1,1,1
Q68D86,22,1,1,1,1,1,0,0,0,1
Q7Z465,29,1,1,1,0,1,1,0,1,1
Q96G97,26,1,1,1,0,0,0,1,1,1
Q96Q91,40,1,1,1,0,0,1,1,1,1
A0A1B0GUI7,5,1,0,0,0,1,0,0,0,0
A1A5D9,50,1,1,1,0,1,0,0,1,1
Q8NA47,29,1,1,1,1,1,0,0,1,0
Q14790,30,1,1,1,1,1,0,0,0,0
Q96AQ1,44,1,1,1,1,0,0,1,1,1
Q8IYE1,56,1,1,1,1,1,0,0,0,0
Q5I0X4,10,1,1,1,0,0,1,1,0,0
Q8WXQ8,16,1,1,1,1,0,0,1,0,1
Q5SW79,185,1,1,1,1,1,0,0,1,0
Q01850,31,1,1,1,1,0,1,0,0,1
P04234,5,1,1,0,0,0,0,0,0,0
P11049,10,1,1,1,0,1,1,0,0,1
Q5BN46,12,1,1,0,0,0,1,1,1,0
Q6NVV7,9,1,0,0,0,0,1,1,0,0
P86790,14,1,1,1,0,1,0,0,0,0
O00311,34,1,1,1,1,1,0,1,1,0
Q6UXA7,29,1,1,1,0,0,0,1,1,0
P34810,83,1,1,0,0,0,1,1,1,1
P21127,77,1,1,1,1,1,0,1,1,1
Q2KHT3,50,1,1,1,1,1,0,1,0,1
O95389,21,1,1,0,0,1,1,1,0,1
Q8N5B7,16,1,1,0,0,1,1,0,1,1
G3V211,2,0,0,0,0,0,1,0,0,0
H3BRN8,10,1,1,0,1,0,0,0,0,0
O75596,4,1,0,1,0,0,1,0,1,0
P04632,13,1,1,1,0,1,0,0,1,1
A0A1W2PPM1,11,1,1,1,0,0,0,0,0,0
O43405,25,1,1,1,0,1,1,0,1,0
Q9BZP3,3,0,1,1,0,1,0,0,0,0
Q9HCS2,16,1,1,1,0,1,0,0,0,0
Q6QEF8,20,1,1,1,1,1,0,0,1,1
Q9UJA2,14,1,1,1,0,1,1,1,1,0
P24310,5,1,0,1,0,0,0,0,0,1
P60606,9,1,1,1,0,0,1,0,0,0
Q8NI51,27,1,1,1,1,1,1,0,0,1
Q9HB71,12,1,0,1,1,1,0,0,0,1
O75712,12,1,0,1,0,1,0,1,1,1
Q8NBI2,6,0,1,0,0,1,0,0,1,1
Q5W188,7,0,1,1,0,0,1,0,0,1
O95567,19,1,1,1,0,1,1,1,0,1
Q92466,16,1,0,1,1,1,0,1,1,0
O15075,84,1,1,1,1,1,0,1,1,1
Q66K64,37,1,1,1,1,0,1,1,1,1
Q7Z7B8,3,1,0,0,0,0,1,0,0,0
O15263,5,0,0,1,0,1,1,1,0,0
Q08211,78,1,1,1,1,1,1,1,1,1
P31689,22,1,1,1,0,1,0,1,1,0
Q68CQ4,48,1,1,1,1,1,0,0,1,1
Q13609,13,1,0,1,0,1,1,0,1,0
Q9NR61,48,1,1,1,0,1,0,1,1,1
Q14689,69,1,1,1,1,1,1,1,1,1
Q96SL1,13,1,1,0,0,0,1,0,1,1
Q9Y2E6,52,1,1,1,1,1,0,1,1,1
Q8WWZ3,14,1,1,1,1,1,0,1,1,0
Q96G46,26,1,1,1,0,1,0,1,1,1
Q13347,13,1,1,1,0,1,0,0,1,1
O42043,25,1,1,0,0,0,1,0,1,1
Q06889,25,1,1,1,1,0,0,1,1,0
Q8TE69,4,0,1,0,0,0,1,0,1,0
Q01844,111,1,1,1,1,1,0,1,1,1
Q6NXG1,41,1,1,1,0,1,1,1,1,1
Q86US8,118,1,1,1,1,1,1,1,1,1
O60427,10,1,1,1,0,0,0,1,0,1
A6NE21,48,1,1,1,0,1,0,1,1,0
A6NJQ4,48,1,1,1,0,1,0,1,1,0
Q9Y256,6,1,0,0,0,0,1,1,0,1
Q7L5A8,17,1,0,1,0,1,0,1,1,1
Q14320,20,1,0,1,1,1,0,0,0,1
Q05DH4,40,1,1,1,1,0,1,1,0,1
Q5JRC9,85,1,1,1,1,1,0,1,1,1
Q16875,31,1,1,1,0,1,0,0,0,1
Q5T7N8,11,1,0,1,0,0,0,0,1,0
Q08E93,6,1,0,1,0,0,0,0,1,1
Q9BQL6,33,1,1,1,0,1,0,1,1,0
Q6X9E4,6,1,1,0,0,0,0,0,0,1
Q9H4M3,10,0,1,1,1,0,1,0,0,1
Q5VTH2,16,1,1,0,0,1,0,1,0,0
Q8N4B4,7,1,1,0,1,1,1,0,0,0
Q14296,19,1,1,1,0,1,0,1,1,1
P20930,366,1,1,1,0,1,0,1,1,1
Q969U6,16,1,1,1,1,0,0,0,1,1
Q9UHY8,28,1,1,1,0,1,0,1,0,0
P61328,19,1,0,1,1,1,0,0,0,1
Q9H3Q3,16,1,1,1,1,0,0,0,1,0
Q99501,86,1,1,1,0,1,0,1,1,0
P02794,16,1,1,1,0,1,0,0,1,0
Q8N4E7,13,1,1,1,1,0,1,0,1,1
Q8N1E6,17,1,1,1,0,1,0,0,1,0
Q6PCT2,42,1,1,1,1,1,1,1,1,1
Q5VWT5,64,1,1,1,1,1,0,1,0,1
Q8WYK0,21,1,1,1,0,1,0,0,1,0
P02763,10,1,1,1,1,0,0,0,0,1
Q5VUR7,52,1,1,1,1,1,0,0,1,0
Q15027,39,1,1,1,1,1,0,1,1,1
Q9BZC7,127,1,1,1,1,1,1,1,1,1
Q8WXI4,24,1,1,1,0,0,0,1,1,1
Q9H222,21,1,1,0,0,1,1,0,1,0
Q99424,24,1,1,1,0,1,0,0,0,1
Q9UM73,94,1,1,1,1,1,0,1,1,1
Q8NB90,46,1,1,1,1,1,0,1,1,1
Q16186,39,1,1,1,1,1,0,1,1,1
Q07075,46,1,1,1,1,1,1,1,1,0
Q5VV41,40,1,1,1,0,1,0,0,1,1
E9PGG2,21,1,1,1,0,1,0,1,0,1
P05090,10,1,1,1,1,1,0,0,0,1
A6NKF2,42,1,1,1,1,1,0,1,1,1
Q8N957,38,1,1,1,0,0,1,0,1,1
Q03989,53,1,1,1,1,0,0,1,1,0
Q8WXI3,16,1,1,1,0,0,1,0,0,1
Q96LR7,19,1,1,0,1,0,0,1,1,0
A6H8Y1,215,1,1,1,1,1,1,0,1,1
Q9BXL7,84,1,1,1,1,1,0,1,1,1
O75155,46,1,1,1,1,1,0,1,0,1
Q2NKX9,15,1,1,1,0,0,0,1,0,0
Q13137,19,1,1,1,1,0,1,0,0,0
P33151,45,1,1,1,1,1,0,1,1,1
Q9Y4F5,210,1,1,1,1,1,1,1,1,1
Q9H9S4,14,1,0,1,0,1,0,0,1,1
P00736,15,1,1,1,0,0,0,1,1,0
Q9BXI9,18,1,1,0,1,1,0,1,0,1
Q6F5E8,100,1,1,1,0,1,0,1,1,1
P22748,5,1,0,1,0,0,1,0,0,1
P06307,11,1,1,0,0,0,0,0,0,1
H3BU77,9,1,0,0,0,0,1,1,0,1
Q6P656,11,1,1,1,1,0,0,0,1,1
Q8NCU4,55,1,1,1,1,1,0,0,1,1
A8MTT3,1,0,0,0,0,1,0,0,0,0
Q9UL16,41,1,1,1,1,1,0,0,0,1
Q9BZP6,23,1,1,1,0,1,1,0,1,1
P01730,24,1,1,1,1,1,1,0,1,1
P07766,16,1,1,1,0,1,0,1,1,1
Q96NL8,9,1,1,0,1,0,0,0,1,0
O75794,15,1,1,1,0,1,0,0,1,0
P07199,40,1,1,1,1,1,0,1,1,1
O60563,45,1,1,1,1,1,1,1,1,1
O75909,86,1,1,1,1,1,1,1,1,0
Q9Y2V2,26,1,1,1,0,1,1,1,1,0
P13942,232,1,1,1,1,1,1,1,1,1
Q8WXQ3,16,1,1,1,0,0,1,1,1,1
P02461,253,1,1,1,1,1,0,1,1,1
E9PRG8,11,1,1,1,0,1,0,1,0,1
P61024,9,1,0,0,0,1,0,1,0,1
O96005,41,1,1,1,1,0,0,1,0,1
Q96KH6,1,1,0,0,0,0,0,0,0,0
Q92523,20,1,1,1,0,1,1,0,1,1
A8K830,11,1,1,0,0,0,1,1,0,0
P24468,22,1,1,1,0,1,0,1,1,0
Q9HC73,18,1,1,1,1,0,0,0,0,1
Q5BKX5,29,1,1,1,0,1,1,1,0,1
Q8TCD1,6,1,1,0,0,0,1,1,0,0
P22914,8,1,0,0,1,1,0,0,1,1
Q6UVK1,98,1,1,1,1,1,0,1,1,1
Q7Z7A3,25,1,1,1,0,0,1,1,1,1
Q2NKJ3,47,1,1,1,1,1,1,1,1,1
Q9UQB3,129,1,1,1,1,1,0,1,1,0
P02775,9,1,0,1,0,1,0,0,0,1
P81534,5,0,0,0,0,0,1,1,1,0
O60676,7,1,1,0,1,1,1,0,0,0
O14578,114,1,1,1,1,1,1,1,1,1
Q8N8I6,29,1,1,1,1,0,0,1,1,1
O43583,13,1,0,1,0,1,0,0,1,1
Q92499,17,1,1,1,1,1,0,0,0,1
Q9NR28,14,1,0,1,1,1,0,0,0,1
P27707,18,1,1,1,0,1,1,1,0,0
Q8NA75,13,1,1,1,0,0,1,0,1,0
Q96JK2,102,1,1,1,1,0,0,0,1,1
Q14147,52,1,1,1,1,1,0,1,1,1
Q6IED9,13,1,1,1,0,0,0,1,1,1
Q9H5Z1,21,1,1,1,1,1,0,0,1,1
Q9NQL9,52,1,1,1,0,1,0,1,1,0
Q96KC8,40,1,1,1,1,1,1,1,0,1
Q5T8R8,24,1,1,1,0,0,0,1,1,1
Q9NRI5,67,1,1,1,0,1,0,1,1,1
Q14204,125,1,1,1,1,1,1,1,1,1
Q9BQ95,13,1,1,1,0,0,0,0,0,0
Q68J44,14,1,0,0,0,1,0,0,0,1
Q96FG2,22,1,1,1,1,1,1,0,0,1
Q9NVQ4,2,0,0,1,0,1,0,0,0,0
Q96GK7,7,0,1,1,1,1,0,0,0,0
Q969Z0,23,1,1,1,1,1,1,0,1,1
P51161,4,1,0,0,1,1,0,0,0,0
O15540,10,1,1,1,0,0,1,0,0,0
P0CH98,3,0,1,0,0,0,0,0,1,0
Q8TAG9,26,1,1,1,0,1,0,0,0,1
P07148,7,1,0,1,0,1,0,0,0,0
Q9BZJ6,15,1,1,0,0,1,1,0,0,1
A1A519,42,1,0,1,1,1,0,1,0,1
Q8IVS2,12,1,1,0,1,0,0,0,1,1
Q8IXQ9,7,1,0,1,0,0,1,0,1,0
Q01780,43,1,1,1,0,1,1,1,1,0
O60320,43,1,1,1,0,0,0,1,1,1
A6NFU0,14,1,1,0,0,1,1,1,0,0
Q8IWN6,5,1,1,0,0,0,1,0,1,0
P0CG43,30,1,1,1,0,0,0,1,1,0
B1ANY3,8,1,1,0,1,0,1,0,1,0
A1KXE4,48,1,1,1,0,0,0,1,1,0
A0A1B0GTK4,8,1,0,1,0,0,0,0,1,1
Q9C0D9,12,1,1,1,0,0,0,0,0,0
P12319,19,1,1,1,1,1,0,1,0,1
P22607,65,1,1,1,0,1,1,1,1,1
A6NHQ2,28,1,0,1,1,0,0,1,1,0
P22455,44,1,1,1,0,1,1,1,1,1
Q02985,14,1,1,0,0,0,1,1,0,1
O76093,15,1,1,0,0,1,1,1,1,0
Q9NYQ8,193,1,1,1,1,1,1,1,1,1
Q12805,17,1,1,0,0,1,0,1,1,1
O95876,26,1,1,1,1,1,1,0,0,1
Q2WGN9,46,1,1,1,0,1,0,1,1,0
Q9BZ67,35,1,1,1,0,1,0,1,1,1
Q9YNA8,44,1,1,1,1,1,0,1,1,1
Q92908,80,1,1,0,0,1,1,1,1,0
P11310,18,1,0,1,1,1,1,1,0,1
Q6P4H8,9,1,1,1,1,1,0,0,1,0
P53396,43,1,1,1,1,1,0,0,1,0
Q9NPJ3,10,1,1,1,1,1,0,0,0,0
Q96GX2,3,1,0,1,0,0,0,0,0,0
Q9ULC5,23,1,1,1,1,1,0,0,0,1
O95996,259,1,1,1,0,1,0,1,1,1
P40616,2,1,0,1,0,0,0,0,0,0
Q15389,17,1,1,1,0,1,1,0,0,1
Q8IV38,20,1,0,1,0,1,1,1,0,1
P27540,59,1,1,1,1,1,0,0,1,0
Q13510,23,1,1,1,0,0,1,1,1,1
P54709,14,1,1,1,1,1,0,0,1,1
P42127,16,1,1,0,0,0,1,1,0,0
P07307,16,1,1,1,1,0,1,0,1,1
Q8IWQ3,80,1,1,1,1,1,0,1,1,1
Q12983,22,1,1,0,0,0,0,1,1,0
O60513,16,1,1,1,1,1,0,0,1,0
Q9NY97,13,1,1,0,1,1,1,0,0,1
Q9HAW0,27,1,1,1,0,0,1,1,0,1
Q8WZ19,23,1,1,1,1,1,1,1,0,1
Q9P281,244,1,1,1,1,1,1,1,1,1
Q9Y276,9,1,0,1,1,1,0,0,1,0
O75808,59,1,1,1,0,1,1,1,1,1
Q96LW7,7,1,1,0,0,0,1,0,1,0
Q9BWT7,60,1,1,1,1,1,0,1,0,1
P0C6P0,3,0,0,0,0,1,1,0,0,0
Q9BXJ1,22,1,1,1,1,1,0,1,1,1
