ID,PTM_count,Phosphorylation,Glycosylation,Ubiquitination,SUMOylation,Acetyllysine,Palmitoylation,Hydroxylation,Methylation,Pyrrolidone_carboxylic_acid
P08F94,158,43,79,5,5,4,5,5,8,4
P85299,39,23,8,2,1,2,0,0,3,0
Q8TD55,51,25,9,6,1,5,0,2,1,2
Q2TBC4,33,19,2,2,0,1,2,3,2,2
Q4KWH8,119,72,14,10,6,11,0,1,3,2
Q13523,105,81,8,4,3,3,0,0,4,2
Q9NZH4,17,11,1,3,0,1,0,1,0,0
Q86UN2,24,10,6,1,0,1,0,3,3,0
Q8NG50,11,9,1,1,0,0,0,0,0,0
Q08999,101,63,14,1,1,5,0,10,3,4
Q9Y6I8,4,0,2,1,0,1,0,0,0,0
Q9H4I0,24,16,3,0,0,2,1,0,2,0
P10114,9,4,0,1,0,0,2,1,1,0
P0DJD3,64,46,0,1,1,4,0,4,8,0
P38159,90,46,7,1,1,1,0,15,18,1
Q14257,12,10,0,1,0,1,0,0,0,0
Q9H5N1,28,18,0,7,0,0,2,1,0,0
Q14088,11,1,0,2,0,1,3,2,0,2
Q16576,22,14,4,1,1,2,0,0,0,0
P61575,7,1,1,0,1,1,0,1,1,1
Q96E17,16,4,2,1,1,1,1,5,1,0
Q9P2N2,51,31,9,3,5,2,0,0,1,0
O15211,72,42,22,3,0,1,0,2,1,1
Q96T37,119,61,21,11,2,5,0,9,10,0
Q96IZ5,24,9,2,5,1,3,1,0,2,1
Q92546,32,8,16,1,1,1,0,2,2,1
P20340,12,6,1,0,1,0,2,1,0,1
O75570,19,4,5,4,1,4,1,0,0,0
Q9H310,9,5,1,0,0,0,0,1,1,1
Q92900,54,23,8,4,3,4,0,6,5,1
Q8N443,18,5,2,8,0,0,0,0,1,2
Q6NT55,16,4,2,0,1,1,3,0,1,4
A0A140G945,14,6,2,2,0,1,0,1,0,2
Q9H336,22,7,1,2,0,3,1,6,1,1
Q96I36,4,1,0,1,0,0,0,1,0,1
P10589,20,6,5,1,0,4,1,1,2,0
Q8N9M1,58,25,14,6,0,3,1,3,4,2
P0DMV0,21,10,2,4,0,2,1,0,1,1
Q9H4R4,14,5,3,2,1,1,0,2,0,0
A1L168,14,11,0,1,0,0,0,0,2,0
P0C2S0,5,2,1,0,0,0,2,0,0,0
P0C2W7,18,13,1,3,0,1,0,0,0,0
Q8TCZ7,5,3,1,0,0,0,1,0,0,0
P59091,5,0,0,1,0,0,1,0,2,1
Q9NTQ9,8,3,1,1,0,0,0,1,1,1
Q13363,16,7,2,4,0,2,0,0,1,0
Q8WWI5,29,10,4,3,0,1,7,1,0,3
O15255,33,9,9,0,0,0,0,14,1,0
O60888,10,3,5,1,0,0,0,0,0,1
Q96P56,17,11,2,1,0,0,0,0,0,3
Q8IU60,29,17,4,3,1,3,0,0,1,0
Q5SW24,73,50,4,3,0,1,0,6,7,2
Q99259,28,7,13,2,1,4,0,1,0,0
Q8NHQ9,19,7,3,3,1,3,1,1,0,0
A6NKP2,16,5,3,5,0,1,0,1,0,1
Q5T1V6,30,14,4,4,1,3,0,1,2,1
Q8TCX1,14,6,1,1,1,4,0,1,0,0
Q9Y4B6,79,44,19,4,1,4,0,0,4,3
Q8NFT6,43,25,6,3,2,1,0,4,0,2
Q9UER7,76,55,11,3,0,1,0,3,1,2
Q9NXF7,25,11,3,3,1,1,3,2,0,1
P28067,6,0,2,1,0,0,1,1,1,0
Q92796,58,21,14,8,2,5,2,1,2,3
Q6UY11,35,1,12,1,0,0,2,17,0,2
P49619,25,15,3,4,1,2,0,0,0,0
O75912,61,29,8,7,1,2,1,6,6,1
Q9H1X3,12,4,0,3,2,1,0,1,0,1
Q92838,33,9,2,4,1,0,2,14,1,0
Q16690,20,8,6,1,0,1,1,1,2,0
O14641,78,32,15,6,0,3,0,11,10,1
Q92782,19,4,4,3,3,0,0,3,1,1
P06028,14,0,14,0,0,0,0,0,0,0
P63167,9,3,0,1,2,1,1,0,1,0
Q9NVP4,50,19,7,3,1,6,2,9,2,1
P51654,24,8,3,3,0,4,0,4,0,2
Q8N682,4,0,2,0,0,0,1,0,0,1
Q5JR98,21,11,3,1,0,0,0,1,5,0
Q9NQ84,24,13,3,1,0,0,1,0,2,4
Q9NZD1,16,4,3,1,0,0,2,0,1,5
P81274,35,17,13,5,0,0,0,0,0,0
P78333,21,13,5,1,0,0,0,0,1,1
Q96T91,5,0,2,0,0,0,2,0,0,1
Q9Y625,19,6,6,2,0,0,2,2,1,0
Q5T2R2,20,7,2,3,0,3,1,3,1,0
Q9Y5L3,17,8,6,1,0,0,0,0,1,1
P78545,29,12,8,1,0,3,1,4,0,0
Q9N2J8,35,14,14,1,0,0,1,0,3,2
Q16206,39,13,6,9,2,3,1,4,0,1
P11161,70,14,33,1,0,0,1,16,5,0
P09104,30,7,3,7,0,12,0,0,0,1
P00740,23,5,10,4,0,3,0,0,0,1
P62508,23,8,1,3,3,5,1,0,1,1
Q5FWF5,58,33,15,3,4,0,1,1,0,1
A6NIJ5,46,30,3,9,0,1,0,1,1,1
A8MXZ1,47,33,2,7,0,1,0,1,2,1
Q9BTP7,8,3,1,1,0,0,0,0,1,2
Q5HY64,69,34,26,5,0,3,0,0,0,1
A6NHR8,27,10,1,3,3,3,0,6,0,1
P09467,14,7,1,4,0,0,0,0,1,1
Q5TYM5,10,2,1,0,0,1,6,0,0,0
P12318,17,7,4,1,1,0,2,0,0,2
Q9UBQ6,11,2,2,0,1,1,3,1,1,0
O14526,72,49,10,4,0,1,1,3,3,1
O94887,54,35,7,3,2,5,1,0,1,0
O15520,19,7,2,0,2,2,2,1,1,2
Q14192,10,1,1,1,0,2,3,1,0,1
Q9P2Q2,103,77,8,7,0,3,0,2,5,1
Q16595,18,13,1,0,0,0,0,0,2,2
O15117,103,45,25,11,5,7,0,7,3,0
Q5VYV0,48,9,13,3,0,2,0,17,1,3
O60883,33,8,7,2,1,0,8,2,3,2
Q68CQ7,10,3,3,0,1,1,0,0,1,1
Q6IB77,12,3,0,1,0,7,0,0,0,1
P20718,9,1,3,4,0,1,0,0,0,0
Q6ZVE7,2,1,0,0,0,0,0,0,0,1
Q8TDV0,18,11,4,2,1,0,0,0,0,0
Q9UNW8,14,4,2,0,0,1,2,3,1,1
P01275,16,11,0,0,0,1,0,0,2,2
Q9NZD2,13,2,4,2,0,5,0,0,0,0
P48507,9,3,2,2,0,1,0,0,1,0
Q4VC39,9,4,2,0,1,0,0,2,0,0
Q9UPZ3,69,44,7,9,2,3,3,0,0,1
P34932,47,23,5,10,4,4,0,0,1,0
P17481,16,6,0,3,0,2,0,0,3,2
P09017,34,11,9,3,0,0,0,7,2,2
Q9NWW0,17,8,1,2,0,0,0,5,1,0
O43432,148,67,29,14,9,6,1,10,10,2
P84074,9,4,0,1,1,0,1,1,1,0
Q2TB90,27,7,4,5,1,7,0,0,2,1
P04439,17,10,1,4,0,0,0,0,1,1
Q14623,21,12,1,2,2,1,1,0,1,1
Q9H7X7,14,8,1,0,1,1,1,0,2,0
A9QM74,20,12,3,2,0,0,0,1,0,2
P20810,72,35,16,7,9,1,0,1,0,3
Q6UWB1,24,7,11,2,0,0,0,1,2,1
Q13683,35,13,7,4,2,4,0,1,1,3
Q9P055,6,1,1,0,1,1,2,0,0,0
P19827,25,8,4,11,0,0,0,0,1,1
O14990,27,18,1,3,0,1,1,0,2,1
Q9NSA2,51,28,9,4,0,1,3,3,2,1
Q2TBA0,10,3,1,3,0,2,1,0,0,0
Q75V66,27,4,6,8,3,3,0,0,1,2
Q8TER5,101,62,11,8,2,1,1,5,8,3
O00203,49,23,7,7,3,8,0,0,0,1
Q9NWB6,25,9,0,9,0,1,0,0,2,4
Q8IXF9,13,8,1,1,0,0,0,2,1,0
O43307,19,6,4,4,0,4,0,0,0,1
Q8NFD5,216,99,52,20,2,3,0,20,17,3
Q9NQ33,16,3,3,3,0,2,0,3,2,0
Q9NT62,20,9,0,5,0,2,1,2,0,1
P17405,41,7,10,2,1,1,2,15,2,1
Q8NCT1,21,8,3,0,1,0,1,7,1,0
Q9H2C2,9,1,2,1,0,0,0,1,1,3
Q9GZN1,14,5,2,1,3,2,0,0,0,1
O60423,53,30,6,1,1,4,3,1,4,3
Q8IUZ5,11,3,0,4,0,2,0,0,0,2
P56750,17,3,1,1,0,1,5,1,2,3
P56747,21,6,2,1,0,1,4,4,2,1
Q9H7T9,25,15,5,1,0,2,0,0,1,1
O75366,32,13,4,6,2,4,0,0,1,2
Q6ZP68,9,5,0,1,1,0,1,1,0,0
P30049,5,0,0,2,0,1,0,1,0,1
Q8WTQ4,20,11,1,2,1,1,0,0,1,3
Q9UHI8,49,22,14,4,0,2,1,2,0,4
O60477,27,11,7,4,0,1,1,2,0,1
Q13515,27,15,3,4,2,0,0,1,2,0
A2RUR9,78,34,12,16,7,5,0,1,2,1
P22004,48,26,6,0,0,2,5,5,0,4
Q5H9B9,42,26,2,7,0,1,0,2,3,1
Q96CA5,19,10,3,1,0,0,1,1,2,1
B2RXH4,89,64,15,3,1,2,1,2,0,1
P11021,36,13,4,6,1,7,0,2,3,0
O00481,17,2,3,3,1,1,1,0,2,4
Q96Q07,24,13,3,0,2,3,0,3,0,0
O00478,26,11,5,4,1,0,0,0,2,3
Q8TAM1,23,9,8,2,0,3,0,0,0,1
Q9NWK9,30,6,2,4,11,5,0,2,0,0
Q9BXC9,19,6,8,1,2,1,0,0,1,0
Q9NZM4,151,51,51,14,4,1,1,22,5,2
P55957,8,4,3,0,0,0,1,0,0,0
Q9Y5Z0,25,6,5,0,2,3,1,3,4,1
Q8TBE0,62,36,5,8,1,2,0,5,4,1
Q8IYE0,45,13,5,11,5,9,0,1,0,1
Q9HBI5,7,2,1,1,0,2,0,0,0,1
Q9NXV6,64,30,18,6,3,1,0,0,5,1
Q06432,5,1,2,0,0,0,0,0,1,1
Q6TFL3,67,22,9,17,8,9,0,0,0,2
Q99731,7,2,3,0,0,1,0,0,0,1
Q9P2B7,63,40,8,2,3,2,0,1,4,3
Q8NDM7,54,18,9,13,8,3,2,0,0,1
Q9HCU4,162,56,56,5,0,2,0,23,13,7
Q9NRB3,24,12,5,2,0,2,0,0,1,2
P47902,38,13,9,1,2,1,0,10,0,2
Q9Y6F8,30,11,5,5,2,2,0,0,2,3
Q569G3,21,12,1,1,0,3,0,0,3,1
P0DN87,12,6,5,0,0,0,0,1,0,0
Q5T035,20,9,8,0,0,0,0,3,0,0
Q5SZB4,33,15,4,5,1,3,0,0,4,1
Q69YH5,96,70,9,6,1,5,1,0,2,2
Q8N2Z9,9,4,0,1,1,3,0,0,0,0
Q96H22,19,7,4,2,0,5,0,1,0,0
P07358,30,12,4,1,2,2,0,8,1,0
Q86U02,6,2,1,0,0,0,1,1,0,1
Q8N1V8,8,1,2,0,0,0,0,4,1,0
P31146,18,10,2,2,0,1,0,0,1,2
P13073,12,7,0,1,1,2,0,0,0,1
Q14894,10,4,4,1,0,1,0,0,0,0
Q9Y5P2,14,6,0,4,0,2,0,1,1,0
P02489,14,6,2,2,0,1,0,1,0,2
O43169,15,9,2,2,0,1,0,0,1,0
P29033,5,0,0,0,2,1,1,0,0,1
O15194,19,4,5,2,0,1,3,4,0,0
P99999,10,3,0,2,1,2,0,0,2,0
O15121,6,2,1,0,1,2,0,0,0,0
Q9NUQ9,17,5,3,2,0,4,1,0,1,1
Q9NUL7,28,15,2,4,0,2,0,1,2,2
P20711,13,5,1,2,0,3,0,0,0,2
A6NH13,17,10,1,0,0,1,0,1,4,0
Q9UJU6,29,14,5,4,1,2,0,0,0,3
Q5T6F0,22,6,4,2,0,5,0,0,3,2
Q86SG3,25,9,10,2,0,2,1,0,1,0
Q13268,10,1,2,2,2,2,0,0,1,0
P28068,7,4,2,0,0,1,0,0,0,0
Q6ZS02,17,10,4,1,0,0,0,1,0,1
Q9ULA0,26,13,3,2,2,3,0,0,2,1
Q5TB30,44,21,7,4,2,5,0,1,2,2
Q5VUD6,8,0,0,3,0,0,1,1,0,3
Q9NTK1,20,11,4,3,0,0,0,1,1,0
Q9P1A6,106,75,11,4,2,6,1,2,2,3
Q9UBM7,16,3,2,0,0,5,0,1,1,4
Q9UF33,30,12,5,2,0,5,2,1,1,2
P21128,21,14,0,4,0,2,0,0,0,1
O15197,55,19,18,2,1,1,0,6,6,2
P48546,22,8,4,1,0,0,4,0,1,4
Q3B7J2,12,5,0,2,0,2,1,1,1,0
Q9UGJ1,21,6,6,3,0,5,0,0,0,1
Q9P2W3,2,0,0,0,1,1,0,0,0,0
P16383,66,43,5,4,4,3,0,0,4,3
Q16445,20,10,5,3,1,1,0,0,0,0
P51124,15,3,4,3,0,0,1,1,0,3
Q8TDV5,13,8,0,0,0,1,1,0,0,3
Q5VW38,30,13,6,2,0,4,0,3,2,0
O95838,26,8,7,2,1,2,2,0,3,1
A6NDN3,42,24,3,8,2,2,0,0,1,2
I6L899,36,13,6,9,2,1,1,2,0,2
A8MXD5,26,10,3,5,3,2,2,1,0,0
Q9BY21,18,11,4,1,1,0,0,0,0,1
O15499,32,9,1,1,1,0,6,12,2,0
P58876,23,3,1,2,0,8,0,2,6,1
Q96DB2,20,11,3,1,2,1,0,0,1,1
Q7Z4H3,11,5,1,4,0,0,0,1,0,0
P42261,35,11,9,3,1,6,2,2,0,1
O96004,11,7,1,0,1,0,0,1,0,1
P0C0S5,8,2,1,1,0,4,0,0,0,0
P22492,29,13,4,3,0,3,0,1,5,0
Q5TA89,13,3,4,3,0,0,1,2,0,0
Q9GZZ0,37,12,9,3,0,2,1,7,2,1
P0DP02,5,1,0,0,0,0,2,0,0,2
Q00839,70,17,8,10,3,8,0,2,21,1
P61978,47,16,7,3,1,2,0,15,2,1
Q7LGA3,6,1,2,0,0,1,0,0,0,2
P52926,23,9,4,1,1,1,0,1,6,0
Q8IX15,29,13,9,3,1,0,1,1,1,0
O14561,6,1,0,1,0,1,0,0,1,2
Q15018,31,16,8,4,0,2,0,0,0,1
P78363,78,37,23,6,1,7,0,0,2,2
P01023,52,19,10,7,3,4,1,1,3,4
Q9P2A4,27,13,5,3,0,0,1,4,0,1
Q9P1F3,2,0,0,0,0,2,0,0,0,0
Q5XXA6,38,17,7,3,3,4,0,3,0,1
Q86SG2,17,6,1,6,0,0,1,1,1,1
P35414,13,6,2,0,0,0,2,0,1,2
Q8N8A2,38,17,8,7,1,2,0,1,2,0
O75077,37,8,11,2,1,3,0,7,4,1
Q4KMQ2,31,8,8,1,1,6,1,0,2,4
P40617,5,2,0,2,0,1,0,0,0,0
P78540,19,15,2,1,0,0,0,0,0,1
O15085,149,96,17,14,1,8,0,8,1,4
O76027,13,4,4,2,0,2,0,0,0,1
Q8NEN0,46,24,11,5,0,6,0,0,0,0
A6NM10,13,8,1,1,0,0,0,2,1,0
Q92747,16,6,3,2,1,4,0,0,0,0
O15123,25,9,7,2,3,3,0,0,1,0
Q9NQW6,115,74,21,10,2,4,0,2,1,1
Q96BM1,16,8,1,1,0,0,0,5,0,1
Q13625,87,42,17,14,1,1,0,7,5,0
Q5T2N8,16,5,2,5,1,1,0,1,0,1
P12645,28,11,5,2,0,2,4,3,0,1
Q99622,11,3,5,1,0,0,0,1,0,1
Q075Z2,5,0,3,0,0,1,1,0,0,0
Q9UIR0,15,8,3,2,0,1,0,0,0,1
Q96IK1,24,3,8,4,0,1,0,8,0,0
Q9Y6W3,25,8,4,7,1,4,0,0,1,0
Q9NYF8,119,82,7,5,4,6,0,4,11,0
Q5VWW1,20,2,1,3,2,0,0,9,2,1
P11586,34,14,5,9,3,2,0,1,0,0
P09871,21,9,3,2,2,1,1,2,0,1
Q96PB1,27,6,6,2,2,4,2,0,0,5
Q0VFZ6,26,7,1,9,1,2,1,0,3,2
Q8N4J0,18,4,6,1,1,1,0,4,0,1
Q6ZP82,90,34,20,12,7,11,0,0,4,2
Q8WTX7,8,5,3,0,0,0,0,0,0,0
Q53HC0,21,16,1,4,0,0,0,0,0,0
Q17RM4,41,17,6,2,0,0,2,6,3,5
O00175,8,2,1,0,0,0,1,3,1,0
Q9NRJ3,6,3,1,0,1,0,0,1,0,0
Q8N0U6,7,4,1,0,1,0,1,0,0,0
Q9UKJ5,12,3,0,0,0,0,6,3,0,0
P51686,16,6,4,0,1,0,1,1,0,3
Q6P1X6,11,7,1,0,0,0,1,1,1,0
Q9UHD1,22,9,1,0,4,0,6,1,1,0
Q86X02,35,21,3,5,0,3,1,0,1,1
Q6ZTY9,10,5,1,1,0,1,0,1,0,1
C9J3I9,10,5,0,2,2,1,0,0,0,0
Q9NS84,18,10,3,0,0,1,2,0,2,0
Q9H3R5,10,6,0,4,0,0,0,0,0,0
Q8IZ52,26,12,5,4,0,0,0,1,0,4
Q96FF9,41,28,2,3,1,1,0,1,5,0
O14735,2,0,0,0,0,1,0,0,0,1
Q52M58,7,3,0,1,0,1,0,1,1,0
Q8N5U0,21,10,6,1,0,0,1,0,0,3
P12111,169,52,24,29,7,12,0,17,18,10
P54108,9,1,1,2,1,0,2,2,0,0
Q16630,83,21,10,4,0,0,0,38,9,1
Q9NSK7,5,1,0,2,0,0,0,1,1,0
Q96D31,30,8,8,1,0,0,0,10,0,3
P0DPH9,19,14,1,0,0,0,0,0,4,0
Q5T3F8,35,13,10,2,1,2,1,5,0,1
P26232,54,18,13,11,3,5,0,0,1,3
Q9UI47,41,16,6,5,3,4,0,0,3,4
P25024,16,7,7,0,0,1,1,0,0,0
Q6NXN4,17,7,2,3,0,2,0,0,2,1
O14529,141,81,18,20,9,0,0,8,1,4
Q9BQT9,32,14,8,3,1,1,2,1,1,1
Q96C57,47,32,7,2,0,1,0,3,1,1
C9J442,19,9,2,0,0,0,4,3,0,1
Q9UJW0,30,9,9,6,1,3,0,1,0,1
Q8NEP3,60,30,13,6,3,2,0,2,2,2
Q9H8H2,59,29,9,7,1,0,0,4,6,3
Q5QP82,53,29,3,2,0,1,0,15,3,0
P11926,14,8,1,1,1,1,1,0,1,0
Q14565,8,4,1,1,0,1,0,0,1,0
Q30KQ6,2,0,0,2,0,0,0,0,0,0
O95424,4,3,1,0,0,0,0,0,0,0
Q8WZ79,13,3,4,2,0,1,1,0,0,2
Q9NZQ0,15,4,1,4,1,3,0,1,1,0
Q6Y2X3,43,25,5,3,0,1,0,4,2,3
Q9NYJ7,39,14,4,0,0,0,0,18,1,2
P00367,41,12,1,5,1,20,0,0,2,0
P56555,14,12,2,0,0,0,0,0,0,0
O95147,7,1,1,1,0,1,0,1,2,0
A6NDY0,29,9,5,4,1,0,0,1,9,0
P28324,44,19,21,0,1,2,0,0,0,1
P21709,44,24,6,4,1,1,2,0,1,5
P52803,9,4,2,1,0,0,1,0,0,1
Q8WXT5,40,15,6,2,1,1,3,10,2,0
Q8NA03,52,34,4,5,2,6,0,0,1,0
Q5SYB0,115,67,23,7,3,4,1,7,1,2
Q9NS71,7,2,1,0,0,2,1,1,0,0
Q92847,15,7,5,1,1,0,0,0,0,1
Q9NY64,10,3,2,0,0,0,0,0,2,3
Q96QA5,18,7,2,4,2,2,0,0,0,1
P0C5Y9,8,3,2,0,0,0,0,1,2,0
Q9NQ87,42,22,8,0,0,1,0,5,6,0
Q8WVB3,19,10,2,2,1,2,0,2,0,0
P05981,13,3,1,0,0,2,2,1,2,2
O14964,61,21,19,6,1,2,1,7,2,2
P42694,101,57,16,9,5,4,3,1,4,2
A0A0C4DH34,6,1,0,0,0,0,0,0,2,3
A0A0B4J2H0,8,3,0,2,0,0,1,0,0,2
P0DP03,6,2,0,0,0,0,2,0,0,2
Q86X24,37,25,3,4,1,0,0,1,1,2
Q9P0W0,4,2,0,0,0,1,0,0,1,0
Q15653,29,18,3,6,0,0,1,0,1,0
Q5VVH5,26,15,3,1,1,1,0,0,2,3
Q13422,49,39,4,2,3,0,0,0,0,1
P0DOX3,38,12,17,1,1,0,0,2,4,1
P01589,22,6,12,0,0,0,1,0,0,3
Q9NZH6,16,10,2,0,3,0,0,1,0,0
P01859,20,6,4,2,0,1,0,7,0,0
Q9C086,51,18,5,4,1,0,0,13,9,1
Q93033,35,13,11,5,1,0,1,0,0,4
Q8NFV4,13,6,1,0,0,1,0,0,5,0
Q8WTS1,11,4,2,3,0,0,1,0,1,0
P49418,63,30,13,12,4,3,0,0,0,1
O15013,79,47,18,3,2,1,0,4,1,3
Q6NSI1,30,16,3,2,1,2,3,1,1,1
P50553,23,10,5,2,0,2,0,1,0,3
Q9BVC5,23,15,3,1,4,0,0,0,0,0
Q96CP6,65,41,12,6,2,1,0,3,0,0
O14613,20,13,3,0,0,2,0,1,1,0
P36894,28,15,5,1,1,1,2,2,0,1
Q9NP55,4,2,0,1,0,0,0,0,0,1
P0C671,50,32,8,6,0,1,1,1,0,1
Q14032,18,5,4,4,2,1,0,0,1,1
Q13829,24,13,1,1,1,5,2,1,0,0
Q9BYV9,62,30,13,6,3,2,0,7,1,0
A8MXE2,12,1,4,0,1,1,3,0,0,2
Q9C0K0,99,58,11,9,1,1,0,11,7,1
Q8WY22,21,14,1,0,0,2,0,0,3,1
Q9C0J9,33,17,4,5,1,0,0,3,1,2
Q16790,27,14,3,1,1,0,1,1,2,4
P46379,112,30,43,1,0,0,0,32,3,3
Q96L14,23,16,4,1,0,0,0,1,1,0
P09668,13,2,3,2,0,2,1,2,1,0
Q8N4L8,24,14,2,2,0,0,0,1,3,2
Q96HQ2,2,0,2,0,0,0,0,0,0,0
A2RUB6,76,33,11,14,7,6,0,0,2,3
Q8TF44,57,36,2,9,0,2,2,1,4,1
P55210,21,9,4,1,0,5,1,0,1,0
Q9H0I3,28,12,1,7,3,4,0,0,1,0
Q6ZUT6,63,29,2,12,1,0,2,2,10,5
Q5JTY5,16,7,2,4,0,0,2,0,0,1
Q7LBR1,8,2,0,0,0,6,0,0,0,0
Q8TBY9,59,38,5,7,2,4,0,1,1,1
P01732,18,8,3,1,1,0,1,1,2,1
A6NFT4,14,1,0,5,0,1,1,2,0,4
P0C854,15,10,1,1,0,0,0,1,1,1
Q8N4T0,16,3,3,2,0,3,1,1,3,0
Q8IX05,5,3,1,0,1,0,0,0,0,0
Q2M2E5,7,0,1,3,0,0,2,0,0,1
Q92772,30,17,6,2,1,4,0,0,0,0
Q9BPX7,22,10,1,3,1,5,1,0,1,0
P48509,12,1,1,1,2,0,4,1,0,2
Q99967,27,3,16,0,0,0,2,3,3,0
Q9NQ89,26,15,5,2,0,1,1,0,2,0
Q9Y6N3,7,3,2,1,0,0,0,0,1,0
Q92600,13,4,4,1,1,2,0,0,0,1
O95476,9,3,1,1,0,1,1,0,0,2
P49761,52,36,3,1,0,1,0,1,9,1
A0PJX0,9,5,0,0,1,0,2,0,0,1
F2Z3M2,4,3,0,0,0,0,0,0,1,0
Q6UWE3,6,0,1,0,0,1,2,1,0,1
P67870,13,8,2,1,0,2,0,0,0,0
Q6V0L0,16,5,3,2,0,1,1,2,1,1
Q9H1R2,12,6,2,1,0,0,1,1,0,1
Q9UHN1,22,15,2,1,0,2,1,0,1,0
O95620,8,3,1,1,0,1,2,0,0,0
Q9P2K8,90,45,10,14,8,4,0,2,3,4
Q8IZS6,17,7,0,3,3,1,0,0,3,0
P13639,33,12,5,4,2,6,0,0,2,2
Q52LR7,65,34,14,7,3,3,0,0,4,0
P54756,56,20,14,5,1,4,3,5,4,0
A1L3X0,6,1,1,1,0,0,1,0,0,2
P41214,34,17,11,2,1,2,0,0,1,0
Q01469,9,2,3,0,2,1,0,0,0,1
P31994,13,4,7,1,1,0,0,0,0,0
O75015,9,0,6,1,1,1,0,0,0,0
Q9BVV2,15,11,2,1,0,0,0,0,0,1
Q9NZU1,33,19,8,1,2,0,1,0,1,1
Q8N531,32,11,1,2,1,0,0,9,3,5
P02675,25,8,1,5,1,2,0,2,5,1
Q8WUP2,27,6,2,1,0,1,3,10,3,1
P06744,18,6,3,4,1,3,0,0,1,0
Q96IV6,7,4,0,0,2,0,0,0,0,1
P51993,17,2,6,1,1,1,4,0,1,1
P21217,11,5,3,0,1,1,1,0,0,0
P23771,40,20,9,3,0,1,0,1,5,1
P06241,25,13,3,2,1,1,2,0,2,1
Q14332,10,1,4,0,0,1,0,1,2,1
Q9NY12,28,3,0,2,0,1,0,1,21,0
P32239,34,14,10,1,0,0,2,5,0,2
P15408,47,30,4,5,0,1,0,2,3,2
O14926,24,11,5,5,1,0,0,1,1,0
O94923,24,9,4,6,1,1,2,0,0,1
O14908,23,8,2,4,1,4,0,0,4,0
Q9UEU5,14,8,3,1,0,0,1,0,0,1
A6NDE8,15,7,0,2,0,0,1,0,5,0
P52565,20,10,2,0,2,5,0,0,1,0
P24046,24,13,6,2,0,2,0,0,0,1
A8MPY1,12,7,3,0,0,0,0,1,1,0
Q99679,8,3,2,0,0,0,2,0,0,1
Q5T4B2,21,10,5,4,0,0,0,0,0,2
Q969Y2,21,9,2,2,0,0,0,2,3,3
Q6MZN7,6,1,0,1,0,0,0,0,3,1
P0DPK5,24,10,0,2,0,6,1,0,5,0
P04183,16,4,1,4,0,2,2,1,1,1
Q6DRA6,38,11,1,2,0,8,1,8,6,1
P0DOY5,3,3,0,0,0,0,0,0,0,0
Q8IV16,11,2,3,2,0,0,1,0,1,2
Q9UBQ7,8,4,3,1,0,0,0,0,0,0
Q8TE85,38,22,6,4,1,3,1,0,1,0
Q9BT25,46,19,11,5,2,3,0,4,2,0
O00165,25,20,1,1,0,2,0,0,1,0
P62805,18,6,0,1,0,8,0,0,2,1
Q8TF76,57,33,7,6,1,1,1,5,2,1
Q9UM44,25,11,8,1,1,0,2,0,0,2
Q96JB3,48,28,7,1,1,0,2,5,4,0
P09630,18,10,2,1,1,0,0,0,2,2
P01780,6,2,0,1,0,1,1,0,0,1
Q14568,17,9,3,3,0,1,0,0,1,0
A0A1B0GTS1,35,16,7,3,0,3,0,3,2,1
A6NHT5,46,16,6,3,0,0,0,14,3,4
P0DMP1,3,1,0,0,0,0,1,0,1,0
P40189,50,23,17,3,1,3,1,1,1,0
P09912,2,1,0,0,0,0,0,1,0,0
Q14774,41,22,10,3,0,2,1,1,1,1
Q01638,24,6,8,3,2,2,0,0,2,1
P78552,22,5,13,0,3,1,0,0,0,0
Q8NI38,14,2,5,2,0,0,0,5,0,0
Q96MG2,35,19,1,4,1,0,0,4,1,5
Q96PY0,48,28,4,2,0,0,2,10,2,0
P06213,73,29,29,4,1,3,0,4,2,1
Q8WWG9,18,11,4,0,1,0,1,0,1,0
Q6TFL4,9,7,1,0,0,1,0,0,0,0
Q9Y2U2,12,1,3,1,0,0,0,4,1,2
Q13886,29,15,6,1,0,4,0,1,1,1
Q5VTJ3,60,24,14,5,0,2,0,4,6,5
Q9UKR3,10,3,4,1,0,1,0,0,0,1
O60516,23,9,7,3,0,0,1,3,0,0
Q9Y312,6,3,0,0,1,1,0,0,0,1
P17787,16,4,3,1,0,0,2,3,0,3
P07510,14,3,3,1,0,1,1,2,1,2
Q2M3G0,53,20,14,12,1,3,0,0,2,1
Q9UGI9,18,11,6,0,0,0,0,1,0,0
Q6PD74,11,6,2,1,0,0,1,1,0,0
O43741,34,23,6,2,0,1,0,2,0,0
Q99218,8,1,4,0,1,0,0,0,2,0
P31751,35,23,3,2,3,3,0,1,0,0
C9JUS6,14,3,2,0,0,0,0,3,5,1
C9J202,9,5,0,2,1,1,0,0,0,0
Q96L96,188,87,39,23,3,2,0,14,18,2
Q9UEY8,53,27,11,3,6,2,0,2,1,1
P61163,8,3,4,1,0,0,0,0,0,0
A6NHY2,16,2,5,3,2,2,0,0,2,0
A8MUL3,12,1,3,0,0,0,0,5,2,1
O95622,66,23,15,8,1,1,2,4,5,7
Q9Y673,14,1,1,3,0,5,1,0,1,2
Q63HQ0,29,22,1,3,0,0,3,0,0,0
B4E2M5,17,9,0,2,0,1,1,3,1,0
